dataset_name,descriptor,PC1_weight,PC2_weight,PC3_weight,PC4_weight,PC5_weight,PC6_weight,PC7_weight,PC8_weight,PC9_weight,PC10_weight,PC11_weight,PC12_weight,PC13_weight,PC14_weight,PC15_weight,PC16_weight,PC17_weight,PC18_weight,PC19_weight,PC20_weight
primary_remove_constant_only,nS,0.02126031693036698,0.011459424388827941,-0.010434163948005308,0.032352827577064744,-0.05181383267198293,-0.053679204343903664,-0.009883555203126504,0.04361253658617342,0.09462521295122117,0.16697872888749904,0.02033277702025322,-0.025713570319278657,-0.007876889547610906,0.04146546949577611,-0.040745406942695905,-0.002052504241246547,-0.06639904530397386,0.03151468971956656,0.00017433442320623216,-0.07241615098963666
primary_remove_constant_only,nP,0.0024099108247829493,0.0027330924486111087,0.0031363377757076955,-0.00985864633646777,-0.01215030660548845,-0.02662214847195027,0.001656166436376283,0.008120269533106073,0.0064970034158620404,0.031737713176791194,-0.033065585993629076,0.010836851342631348,-0.006140087297033331,-0.004023401016622158,0.037890083664591095,-0.010326789175653545,-0.034764793353363105,-0.059406662327469384,-0.015709507200417583,-0.04324536117571588
primary_remove_constant_only,nF,0.0013951232497652567,0.039049054639926285,-0.011096841514823819,-0.10043222777519138,-0.048582053171472045,-0.024211277279484536,0.019889333989479157,0.013348430388523846,-0.17007619950032746,0.006041868909631709,0.09446560760949041,-0.005477485428039552,-0.0014655294287862983,-0.042111069362467786,0.02342516786072657,0.03855520919535198,-0.02583162762280071,0.020461681721982462,0.08513909106342077,0.06674699541410184
primary_remove_constant_only,nCl,-0.009968578270484724,0.012036959706926963,0.0015441156821654652,0.019723553940389927,-0.010618979652849522,-0.006214775624151764,0.002395490944014686,-0.0004604421409482029,0.002913238532084861,0.08769916123353444,0.02429580209352672,-0.035518259567271976,0.024651290664442348,-0.08056266206449356,0.0670279052304151,0.05009820464455132,0.06980677899663984,-0.04424410659370225,-0.12530651729046638,0.023550471259184025
primary_remove_constant_only,nBr,-0.013845888386042844,0.006878587200169461,0.014485458369680468,0.006800279028869449,-0.025283669601568755,0.008141884305985158,-0.009877016829076386,-0.035653657078511924,0.015639303190971954,0.11068539329521203,-0.014461241589976276,-0.07474372025075343,0.03532518450788222,0.035927042998376214,0.11231126809462286,-0.012136187944959131,0.09897374817792877,0.011907205098988474,0.0705027032879002,0.014289426486451677
primary_remove_constant_only,nI,-0.0036041482920023365,-0.001301308915652383,0.009986807541340861,0.004532575939016199,0.009216211226597718,-0.02631134579548353,0.002266196346581793,-0.018074777114228002,-0.002288518400460182,0.07030747895891601,-0.030012544425339988,-0.04462833622146531,0.025712487760217537,0.061545882873882136,0.08014888315822091,-0.011932609775031416,0.1229459889697749,0.06538584845489963,0.08234406000315114,0.09316222609867317
primary_remove_constant_only,nX,-0.007337906842036638,0.041669713838988105,-0.00410919390271178,-0.07851960288666757,-0.05431576530885877,-0.02388850429097969,0.01594677447467375,-0.00034626001943900697,-0.14540557491672557,0.08072620665125191,0.08738475122403958,-0.045542974904764555,0.02161478435910004,-0.055632854189910895,0.08875707953176346,0.050764050480044606,0.04577522939733744,0.00845930103807628,0.05046986950842722,0.08109564979251101
primary_remove_constant_only,ATSc1,0.07378639865802043,0.0669915987929776,-0.01310158574522843,-0.011598428438438665,-0.026291549854237584,-0.05426284673874032,-0.07009689321416604,0.039792733391636304,0.0034876512363044565,-0.02995378393613901,0.020599112894994165,-0.0007183972112828618,-0.01902001925983457,0.007230132931799443,0.00017984826362146822,-0.03265866285813229,0.038240476492509445,-0.013895691780263246,0.04953954934264493,-0.010379314920927462
primary_remove_constant_only,ATSc2,-0.06732114569610485,-0.057750675399221324,0.01541937003614206,-0.0008684716723572655,0.033146853460478465,0.08770549755315687,0.03939412419882044,-0.04637253779337635,-0.0029861567620372495,0.032966620597068674,-0.023807680968073508,-0.004049865742848241,0.03352253350274216,0.01157212033607695,0.0003066321564950125,0.005946035179357302,-0.035007681731024254,0.03568785689741587,-0.05955228306328331,0.012133729750201168
primary_remove_constant_only,ATSc3,-0.010669927713634331,0.03763462934472112,0.018690272357444537,-0.01005098412720595,-0.04875032867922057,-0.07642139633976437,0.040182723903849325,0.01654470542327109,0.04852767714080204,-0.023511176275676532,-0.044196447261014515,0.009072803975913868,-0.03074832167163504,-0.02970781308776356,-0.005358308880440981,0.0504566445375163,-0.006617995344620042,-0.013770185218529933,-0.06200148212411144,0.014818205370670846
primary_remove_constant_only,ATSc4,0.04395594093231671,-0.01828449692077172,0.005078143264175182,0.05455129934387135,0.03681009097352642,0.025461824952589383,0.005362527989984349,-0.0030588422242668863,-0.06982162260678496,0.037546551420976085,0.04510440843312724,-0.0017331280939638094,0.007472766330110875,0.0013423528683229081,0.015405147402039757,-0.015520835377135046,-0.004182953617904744,-0.04324742689359048,0.10357267382528776,-0.03328919044205971
primary_remove_constant_only,ATSc5,-0.0448628624786531,-0.022457195573684124,-0.040805503869804124,-0.06508917529957825,-0.015386789357744393,-0.029674847293647062,-0.013638610626195053,9.381608619875163e-05,0.038203629885949025,-0.046434514756761365,-0.020695590715327006,-0.005250814955546024,0.007488962996823466,-0.005155720738080141,-0.016233266830024656,0.006142135633316323,0.013086395424844188,0.04230114483825106,-0.04579811162998937,0.029419905620851852
primary_remove_constant_only,ATSm1,0.04874668904444384,0.017061904279534194,-0.00849364915687192,0.010761126298668546,-0.031159979202408348,-0.026334211178148034,-0.00679654931458065,-0.01649316012048524,0.01840238247490671,0.15919205154466107,-0.010509875117994227,-0.07941480293785132,0.036558598554972,0.05534343894117061,0.12363509698553393,-0.006889513559534627,0.1334099384708848,0.04704470349697309,0.07254965727737556,0.052711682369468243
primary_remove_constant_only,ATSm2,0.0934295278994434,0.00337090255149175,-0.04383927458114371,0.001992342440202982,-0.03036737764348757,-0.018799349646363844,-0.008451487643200327,0.016327578096676593,0.01542917050686062,0.056379864927719445,-0.00030138700232292676,-0.0068707040719477586,-0.002719062393294086,0.021561161176102628,0.0261051567679312,-0.004468478583279395,0.007102797950745414,0.0025564366702140896,0.004334868924880636,-0.0035295027636579046
primary_remove_constant_only,ATSm3,0.09063387365375795,0.00344987013576203,-0.03831794512894404,-0.015685432315620952,-0.04837311291589827,-0.0073879204219996705,-0.01740966535228359,0.01310563835685581,0.01747515488521601,0.07299268672410962,0.0131745203920976,-0.014206400596454338,0.004195385588997458,0.001713250946129674,0.030315608232569707,-0.0067176899665032375,0.03148798644740777,0.00701835649193157,0.016811430572575836,0.0013879187437573492
primary_remove_constant_only,ATSm4,0.08741744464847753,-0.0034540532720221955,-0.02619728138672052,-0.02703537064790912,-0.030827457331509465,0.003458555880626674,-0.0325926765730602,0.0046384772891307395,0.016701383848447132,0.08027631256967785,2.6900756611381027e-05,-0.029404095394986215,0.025515534798600248,-0.009604099636158964,0.06528958161367779,-0.0074954568737467565,0.06416584863156094,0.013889154304791667,0.004661707529936804,-0.0033077582611903966
primary_remove_constant_only,ATSm5,0.08447955834537986,0.00818058303394654,-0.01929169391087453,-0.028919584752419087,-0.03420562818841846,-0.009525726319822785,-0.017655963325733975,-0.010093960668499553,0.00648183082811732,0.07327025414059699,-0.020788675963172194,-0.0351492855261747,0.026612017705353874,0.005010339566342892,0.07529334475875986,-0.013709640944563506,0.07304214561688603,0.019548624886871847,0.008794614800470078,0.00032065080867380025
primary_remove_constant_only,ATSp1,0.09416847426455831,-0.03551378593127334,-0.03352888186480848,-0.007917059615211977,-0.02032725749587489,0.008269303092134814,0.01278497327948995,0.004262894110685588,0.016656041657403534,0.02606383475977557,-0.008109177085097173,-0.012815885487618459,0.006944368142356494,-0.005943524685189161,0.012784617179925767,-0.0009776823783456123,0.005112800756349484,0.00635707083980174,-0.016120758244839106,-0.00664169702880095
primary_remove_constant_only,ATSp2,0.09195610958049281,-0.04070207847700652,-0.0339370253547168,-0.01656369892605332,-0.02798993398245455,0.016243281754777645,0.00771014249126413,0.0021219706766976033,0.01998853321023291,0.024463821784290136,-0.008359740878190948,-0.01520234309168323,0.009558314199554191,-0.011698554946750539,0.011696624906701016,-0.0032541849131710876,0.00523406878778869,0.003179368998864713,-0.017386915327194177,-0.007935086115513024
primary_remove_constant_only,ATSp3,0.08702653129410338,-0.048769421341698385,-0.030211066418484128,-0.03282170632404534,-0.04040660460801399,0.027977990387231793,0.0010748609163751999,-0.0025824998162925906,0.024236190594199992,0.022249206036686866,-0.011629087105262989,-0.01631361134800979,0.013120702578041862,-0.020641091401286865,0.011841111631169667,-0.009432272894130567,0.0072383276454578635,-0.0044463236834891414,-0.023817954393905036,-0.008325028848112342
primary_remove_constant_only,ATSp4,0.08617175048279636,-0.05053417140992182,-0.026152207534212064,-0.04129381222228896,-0.024563952747532883,0.024624646180902886,-0.00011029313149632506,-0.0037920452003336316,0.01237173699319011,0.0016156405791240282,-0.0147050139476197,-0.021272424065539936,0.020941321441152422,-0.034615336240649656,0.02436073678990042,-0.004574085461201326,0.014060386616702487,-0.012970717059483508,-0.02197301093283207,-0.007964287440144508
primary_remove_constant_only,ATSp5,0.08922473339207541,-0.0383733605517417,-0.02854060358130036,-0.03556634978513729,-0.0244625115962946,0.017522560039875464,0.011385231904784259,-0.007983696747486559,0.0029680077916832037,-0.0031179994815247586,-0.021885408589244485,-0.01712496370831265,0.015865106453037375,-0.02425739908995815,0.022513048901355914,-0.013230683292809783,0.008095848657536788,-0.014900987060554136,-0.020119805586847093,-0.016761772748979942
primary_remove_constant_only,nBase,0.07016282071923335,0.026521362189590225,0.020800413438923745,0.054123446902585096,0.05738472100252937,0.025018022406731042,-0.014335919501234006,-0.006540511880362674,-0.0005877846117400826,-0.02108994512215319,0.044523920203034854,-0.02304967105492099,0.01920453892507147,-0.04529638542866815,0.018461005542443572,0.04686013734249198,0.007864414876381436,-0.004359636762851595,0.042091161026190635,-0.03771210746836379
primary_remove_constant_only,BCUTw-1l,-0.006836012616860728,0.016899175082473482,0.03762263267507739,0.0177724766646316,-0.036568088500966885,-0.026435367245713635,0.011707810668850696,-0.004733803888779928,-0.001217894337197611,0.07309644947623778,0.030363452823202797,-0.04895093068581538,0.02668071993379234,-0.03420021626534301,0.03436098477779321,0.03952469618360289,0.048041630712761685,0.027248530781671627,-0.031102084121012667,0.05306548132207807
primary_remove_constant_only,BCUTw-1h,-0.007545647142483033,0.01421275867403746,0.005365952508042936,0.01724261363815179,-0.043854555532308735,-0.014249437523972132,-0.011951768576971954,-0.024775169638819115,0.04128385856380763,0.19628531365032215,-0.0031406700571544226,-0.09511261366963028,0.0448930573088673,0.04141737023357355,0.11396924585438124,0.0031727455992666192,0.1033347434183588,0.031029772645575004,0.05185706396001227,0.019215368520824814
primary_remove_constant_only,BCUTc-1l,-0.008755105504493587,0.018201901666829622,0.01968541402401432,0.08245098018945134,-0.1148488252771176,-0.046729597942527644,0.030535546494598526,0.015032200300622385,-0.02253476382998908,-0.01890266521633936,-0.007106114262715148,0.001927555116691947,0.03316767543812071,-0.02192810706049924,0.04502095987836388,0.030937283752137466,0.003402772900892254,-0.02346425322593587,0.009138971109756915,-0.03824915389958566
primary_remove_constant_only,BCUTc-1h,0.0061675972674096035,0.07013584666685747,-0.00699768513289166,-0.07368723022817779,-0.0919195816183221,-0.09623116817579115,0.00861991931563538,0.007697912904161238,-0.012298422576680344,-0.017058841758730733,-0.03040432709650044,-0.0009156100698522168,-0.011768044595250814,-0.022326450483579174,-0.004922916602437353,0.02459791796011334,0.005050628098496501,-0.00830014580429806,0.06494477290263224,0.041556719985425726
primary_remove_constant_only,BCUTp-1l,-0.01439175262454214,-0.05129075168173054,0.03050958199628658,0.08843976768741427,-0.007558167269719608,0.02927034956903373,-0.054410501998999466,-0.014878281812948172,0.07768126792433465,0.03740220567550338,-0.03169065118160955,0.02542923770212198,-0.025800945665448414,-0.015495140100274519,0.05724413294107971,-0.0031030525160075356,0.011962003507779612,-0.06553888292973176,-0.05613020373495005,-0.04947482391589996
primary_remove_constant_only,BCUTp-1h,0.046470430477949375,-0.075843128568196,-0.018106824822937673,-0.04104745708202525,-0.02151553751250453,-0.011384493670749682,0.04377153935039664,-0.024270052610738238,0.01283210048212865,0.07830325527457992,-0.02906794514221527,-0.05816989808665093,0.032782341241224894,-0.012506961083067186,0.01739612477862916,0.006629367444809854,-0.023170435460455593,0.012614721368516464,0.011166015242378886,-0.046666671028621584
primary_remove_constant_only,nBonds,0.0963138511827698,-0.011578712110896856,-0.0471140990046788,0.00012222045485038943,-0.010495594632419726,0.003800998375559734,0.0009502489351868008,0.013539497403331715,-0.00630392118686376,-0.013685948786795764,0.0068784948989819225,0.009269954512267647,-0.005577409774467941,0.0027543657027316567,0.000652922725656709,0.0007728148398046001,0.006074448360440705,0.00963569873713381,-0.0006293088733595724,0.009556975750930043
primary_remove_constant_only,nBonds2,0.09620862186006578,-0.03439175648500947,-0.014203023761804906,0.01175006908960692,0.02163119750082311,-0.011722959413970358,0.010631741461368222,0.0016715649222832558,-0.021026905549557127,-0.021367518183736806,0.00383475624631098,0.024464551525809557,-0.012305235202967337,0.014839452204804043,-0.007384720776337568,-0.001496392587464812,0.0033307130664291104,0.015838807392441687,-0.006601223629960285,0.011534290227099963
primary_remove_constant_only,nBondsS,0.09400397878803375,-0.04279267697067151,0.0010363276385016746,0.0121675253221447,0.028916776649009178,-0.01531650623543934,0.0018066716389433977,-0.0008065608055388575,-0.025402213271827682,-0.020380525549647317,0.012520184793544295,0.02678301364581218,-0.013071997887541532,0.015893399363864656,-0.011920857989755158,-0.0024403246915343886,0.006229291274291473,0.019637149956953166,-0.002604792464971529,0.01406005043435462
primary_remove_constant_only,nBondsS2,0.09129680660334363,-0.04549198319434851,0.023221965226232884,0.004022299571576197,0.037963095717691284,-0.030696935325211862,-0.006709969446636787,9.526899371086771e-05,-0.018224605258064755,-0.024248007898171,0.009121002000483873,0.016836054761199072,-0.006163367669866085,0.014961553287652687,-0.011629270002334387,0.004012146789228988,0.002693324409024215,0.024496451328766686,0.0020935889743524993,0.010510276010813467
primary_remove_constant_only,nBondsS3,0.09023225097066859,-0.03631271136088269,0.03511505485629046,-0.018935788218827306,0.024469573112178594,-0.03911331385790565,-0.040408263063228214,0.01160084281190453,0.0011331896121735219,-0.020557167132659197,0.01989610655785359,-0.009339781329555173,0.009051658127651631,0.0021853136883372413,-0.008576884332492967,0.01390323339553186,0.005152520155812619,0.029929285908120752,0.020191881919508686,0.007531014037153941
primary_remove_constant_only,nBondsD,0.0506269188639725,0.04405055670779654,-0.11007308067292612,0.0012078530108341813,-0.041812898315214224,0.014375361458598813,0.06281165082463791,-0.0021512912845417236,0.02702817871386679,-0.014180076539467894,-0.05023099784849949,-0.0013396203982274882,-0.004151318375358127,0.0005527288933883006,0.028328561261031268,0.014897124504194417,-0.01686970229689036,-0.030177077884779115,-0.028219118694440402,-0.01021470149065159
primary_remove_constant_only,nBondsD2,0.054092659743576646,0.06099396367899972,0.047706491757387226,-0.03361574427379211,-0.05619680019028161,-0.04675434928018995,0.036170279007593925,-0.0010004064298627653,0.09305672019747334,-0.04766119333872654,-0.06966195724875045,-0.05327456032124319,0.019840768166227568,0.017582085230029208,0.028213921087216633,0.028565134652157213,-0.023394840240026835,-0.0023558334632974376,-0.028715925677112945,0.0019857601758259116
primary_remove_constant_only,nBondsT,-0.009722845123727446,0.0052126113692593295,0.017673504713405768,0.0023230518171012617,0.002599295703777165,0.06328226908311692,0.009592408948198062,0.21522097275167856,-0.05464523747899424,-0.0026407637807569708,-0.08003746636071353,-0.06088256768246273,0.053919195415164295,-0.025662896628321677,-0.0026637474723387794,-0.09945241746843621,-0.017380536866402965,0.11169657061827785,-0.013931347693477564,-0.030147279022067337
primary_remove_constant_only,nBondsM,0.02777538000533392,0.032862291003994626,-0.12625532545301613,0.027117283981102875,-0.05179136719156356,0.06176225892136197,0.05898430945533969,0.005445203263142705,-0.011824729335766978,0.007049890495802396,-0.017139737136524755,0.028296926936524955,-0.021904570990063953,0.0013560371492708952,0.013250845910430594,-0.018512806469613736,0.0025171190809468716,-0.02693568651681502,-0.02972455420496874,0.004778316477081975
primary_remove_constant_only,bpol,0.09344147846197828,-0.03407147834760934,0.0007047837622077459,0.02138391249928731,0.020228779816367615,-0.050208458739391934,-0.0020664856310066283,0.010766215958972165,-0.020580448422535067,-0.004975682006346733,0.008940359697968352,0.034630776231602566,-0.022132542183348963,0.025417660585346044,-0.005138427041410029,-0.008143529364323561,0.004456787133693857,0.01058708742649788,-0.0007679249294446631,-0.0021013772718333815
primary_remove_constant_only,C1SP1,-0.009508203899000017,0.0069586033832123775,0.015848496740411996,0.004233855986410603,0.0010370582707227949,0.061428290174637676,0.00751186819778841,0.2109474564620133,-0.05242788242104182,-0.0023742176110648117,-0.0770587361248874,-0.06191324133701313,0.05394704128577535,-0.02473583593731342,-0.004873077772732191,-0.09921212309675746,-0.015769438885990767,0.11094774614464871,-0.013602624239351097,-0.029798428302660118
primary_remove_constant_only,C2SP1,-0.0030366038152807766,-0.013755269639822274,0.027971238255653324,-0.026821811013111808,0.011211275961278364,0.06093597660201065,0.012707711611211417,0.13955333811686002,-0.022307106278578005,0.010270539468824866,-0.06273009650105006,0.01614605578778967,0.004929529669570689,0.0534017789192744,-0.036776092368157605,0.08276955538061409,0.06142456401965107,-0.05535218801645552,0.02219182136782463,-0.009915394668897943
primary_remove_constant_only,C1SP2,0.032939062281824506,0.07463157011731754,0.04755722347621183,0.03942184408850658,-0.073532825948442,-0.031776954686718005,0.030175412946851304,0.04970699774735317,0.0626368949054951,-0.03097744195258575,0.03307756686951817,-0.0025835072661403637,-0.03572564760465752,-0.005594916583478414,-0.01704624244959666,-0.005514172104537981,0.024961076049625372,0.006370266371580368,0.026988515669367764,0.009692915779710015
primary_remove_constant_only,C2SP2,0.02661724569486791,0.003978377713968863,-0.14148157080265256,-0.00538235187161173,0.012350144419908875,0.03177415324038549,0.03882254069253111,-0.01027096574562691,0.005503451502473809,0.018191548216257594,-0.018572200579860722,0.007049786458281788,-0.008058567039893279,0.0008830663906868232,0.016663972719419037,0.016669093585149244,-0.017624534650448432,-0.019742150478188763,-0.009945566814303912,-0.01449224429820882
primary_remove_constant_only,C3SP2,0.015925986010934798,-0.020750696519562302,-0.06355661634493272,-0.05309643402475501,-0.0015005627130259657,0.05047207472071965,0.06022412097249854,-0.037392371408985776,-0.04807647031614854,-0.10274872872539954,-0.10264354886419205,-0.0476000853162013,0.036154389906266154,-0.0015514003062307305,0.05838014329571965,-0.03757077147493518,0.013193669621797842,-0.0075885747714500955,-0.02814265453105754,0.0250091172463669
primary_remove_constant_only,C1SP3,0.06351473709385759,-0.039655254305073905,-0.003214989133416067,0.04511639392555091,0.042755183383186506,-0.06423749054499787,-0.012235082164816577,0.006079670820380063,-0.06434741112506133,-0.017386810066751003,0.03707558965802031,0.06108128236061398,-0.01773369721836153,-0.03395966032349578,-0.0007307890538375565,-0.009396478320081288,0.06834544170112827,0.008508574155742455,-0.0011862579444476451,-0.05646174038166893
primary_remove_constant_only,C2SP3,0.06508457907179184,-0.05829282734747649,0.061290827782805944,-0.004214689114130152,0.023194675241371938,-0.001724291156364649,-0.03302551844754637,-0.016864216379943904,-0.018300497480109285,-0.0037698394325131166,0.002935033784949536,-0.005603501422608994,0.0012998730204682057,0.06899568371299102,-0.013910367984755753,0.013698877987110392,-0.046167959589372726,0.0525870047587155,0.0026201203049854185,0.07034920952506234
primary_remove_constant_only,C3SP3,0.030838220904576386,-0.05587540467816405,0.07258508845576071,-0.050701742776066115,0.013688842591886024,0.007089179949109944,0.004526731908250794,0.02532335543799489,0.028425434830131813,-0.0063326676530005965,0.03821170719659686,0.017676025116649657,-0.007998868380850305,-0.04288783415091137,-0.0784753041313561,-0.023818800911945964,0.0019503177581271748,-0.0031179657295428076,0.026835945960147194,0.025301607666962534
primary_remove_constant_only,C4SP3,0.005073073262276109,-0.0688828508354707,0.09725934423489352,-0.049805134766134594,-0.03373650925600252,0.04963925218107837,0.00496561328283023,-0.023359993358326718,-0.0031188837939598603,-0.004165062333928233,-0.01352366320303169,-0.002120834946763388,0.00941214115887288,0.00494964069894083,-0.0011001962816447161,-0.021966674726781543,-0.042765939255156094,-0.015905630983169057,-0.03420326959321476,0.0286726339420485
primary_remove_constant_only,SCH-3,0.0011926269698944035,-0.01094596442364505,0.0032155949118000725,0.008645501336535927,-0.014952469896576948,0.012954394001977888,-0.005477508105541529,-0.017010936222439797,0.011985675955189247,0.009392486423229025,0.01151999099112015,-0.015983552825518228,0.007755355776967961,-0.006443456736324883,-0.03517546178086682,0.03917317335880832,-0.03460224840610034,0.04639040181145823,0.09397363067088797,-0.10215188786721074
primary_remove_constant_only,SCH-4,0.0031766533646013116,-0.0113955645136205,-0.005912940397960755,0.008453403947496439,-0.0032185468388319176,0.012241421165959375,-0.017108794740110136,-0.01240573878838501,0.018726917487336337,0.009964743785198958,0.01202994441760698,-0.016483789775337963,0.005334105014446099,0.00022900796450286975,-0.03694584310996607,0.03161101896903399,-0.05537121173838884,0.03003466187599717,0.10403584378128881,-0.13186607744075313
primary_remove_constant_only,SCH-5,0.005686817704539819,-0.005183483334927058,0.0031331747893274197,0.035001716243872855,-0.13890784650745858,0.037909636633723036,-0.038027839915374784,0.0054288358414584246,0.04038640324852678,0.037100041860665234,0.04480920159326211,0.018036526472924804,-0.05079254602376927,0.09448213416051104,-0.06785494353865405,-0.0844665241259688,-0.030940478199332218,-0.0035582910058692217,0.026584656510876326,-0.04432243703738224
primary_remove_constant_only,SCH-6,0.03166286783202166,-0.04998812206771777,-0.046576654220023966,0.004942005126360759,-0.12205632842376252,0.0772194011786793,-0.031028508613484284,-0.006084578897288999,0.04831015927930752,0.03279436652032811,0.02635568462968805,0.018914025807259798,-0.02102711062746699,0.03407094975649318,-0.057674078290581805,-0.031599445119093614,-0.035272083756479874,0.00780950592833269,-0.009452379350615395,-0.01873589592487306
