SMILES,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,pIC50,IC50_nM,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,9.134619767027147,0.6597662605150554,-0.9318494853642598,-2.0519685264011547,-0.4203073953320716,-0.9260866496906539,-3.523938018184508,1.5728522037824506,3.45005167742964,-1.270242144128269,-0.4870347713022486,-2.03755357098731,-0.08369576465950287,0.5265861538362779,1.5066781301558327,0.4311943640847661,-0.029456634956244794,-1.1851965262255375,-0.05820257624267431,-0.5703184984970081,6.76447155309245,172.0,0,1,0,0,1
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,2.336557101223619,-6.074349368960917,-0.36849443181700114,1.8216846691147335,1.2732457725672384,-1.0490760180783116,0.6242145214874535,1.711999058425781,3.5680880476382275,0.01814554683183001,-1.3232256593366671,-1.8123605479554372,3.178801146153299,0.6663161134001885,-0.5596299269611623,0.004291683847677082,0.1765964038357581,-0.7214649907852201,0.5879249591700907,-1.5624273973332006,7.45593195564972,35.0,1,1,0,0,0
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,5.518114357020659,-1.0611996195510425,-0.1586433491733908,5.243089136880916,2.4104773558085535,3.188066621633153,-0.18115519782096298,-0.9105395437289624,-2.323827939496208,0.08499041973287981,2.3850229897573043,3.1748358660426566,0.16405221252192853,0.46481230428557924,-1.8658676602346111,2.1914305301995847,-0.7890462912377127,-1.4477190093916226,2.8396013838157685,0.3201294814423854,7.95860731484177,11.0,1,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,8.383019581345083,-3.4454661795535086,-0.3395714049810685,4.754142137711063,-0.24291982468359496,2.174529675275134,-0.08085964002783622,-4.43471335781623,-2.08210747392522,-2.3044867999978114,-0.1636575378270515,-0.5562316632325109,-2.0764983912692676,0.06834134025117063,0.3930173039661341,1.05754745132028,-1.396931958107759,-0.05736747954885486,0.7973674017060375,-0.4254047605365722,8.58502665202918,2.6,0,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,6.624363540510863,-3.002501934814716,-0.9435012835502393,1.6873204708312897,-1.826370139700289,0.08198150765646144,-0.16854413766894583,-4.949235313766579,0.144442158440133,-1.0704990036710207,-0.2963920308531075,0.6530641892615019,-0.5017644026314795,-1.2144349414778883,-1.5424692479209918,2.0842960458003077,-0.6660764470322867,-0.3878407210547852,1.645413985129203,-0.26540757017047006,6.26600071346161,542.0,0,1,1,0,1
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,5.572526711595503,-3.0655594685597616,0.7094295096989972,4.930175821173533,-0.8097443393560557,3.82547775678205,1.357858398300799,-3.214852096233121,-2.489951899409603,-0.11997021133045717,0.39372872305425044,-0.4439533290113417,-2.3366302377486727,0.7776774012651921,-0.35934486842324803,1.1293879383668475,-1.5108784188591746,0.5931291684536655,0.8649043237278613,-0.04295506644981707,8.52287874528034,3.0,1,1,1,0,0
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,9.562573638606413,-4.81496141068427,1.4926012597010778,1.9049178939760878,-1.6336292686666827,0.8773114331012918,-0.1888894780073985,-4.501763391998517,0.03018568327631951,-1.2269922153038317,-0.13998135498756598,0.20593282476178873,-1.1085222295856056,-0.008944388704193066,0.17739482294633743,0.8329171050863649,-1.7623159469416012,0.41392799761613136,0.090237608268306,-0.710235255535804,8.56863623584101,2.7,0,1,1,0,1
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,4.774941961359938,-3.080076862269355,0.711685406408811,4.78690200751313,-0.7586535193761398,3.8224253194876106,1.3558040540530814,-3.0075020918355233,-2.2413900333976517,-0.1343919784576877,0.4928297660242995,0.0643452769687033,-1.8327179095621726,0.3692271444061754,-0.7001567841948018,1.7318583076291656,-1.3347732900828733,0.4015104204816515,1.2274245111185638,0.21886996134797165,8.15490195998574,7.0,1,1,1,0,0
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,0.6259126481183621,-1.1803534267048594,-0.20471572644959446,-2.9301374523781116,0.35836047731146214,-1.0614216511477927,-1.5595391302290493,4.156619388663925,3.1534819049089644,-0.9134793373011453,-1.560725087271779,-2.826185058520831,1.282001475522955,0.7356117299434209,0.8365307312185961,-0.06581069482446764,-0.9397281867226434,0.0026249119524469787,-0.5744930112993842,-0.41274844586012616,6.43651891460559,366.0,0,1,0,1,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,7.26748554375967,-3.744749839570482,-0.18507035276322992,4.931557756162397,-4.274106109414216,2.050809024507781,0.45905530254683524,-4.508752586719101,-0.024820779640635823,-1.7927199008763208,-0.4894449295273177,0.8041051856397539,-1.0783986448977434,2.0093367510563067,0.7305018786725117,1.386972400059681,-1.7939426388347748,-0.2776393396252435,0.21175313323136422,-0.3004348163742644,8.05551732784983,8.8,0,1,1,0,0
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,7.799693311243932,-3.159512981662728,-0.16318189918631215,5.781322304872617,-1.8199225036996134,3.1816786018368735,1.2485330117383737,-2.9090207663395042,-3.2364422225339955,-3.1897440946499582,0.13797454423049121,-0.6920031936870009,-2.7788996689152565,1.0449356455847405,1.1720226116019463,0.3962676661408824,-2.021264473828728,-0.009051955393460917,0.7881737013050228,-0.39091225885710995,8.52287874528034,3.0,0,1,1,0,0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,8.21637685797679,-3.2299499507242655,0.9552969232781978,0.386003441535716,-3.032509191452292,-2.1331874223973193,-0.6957219646599566,-1.0524534207362763,0.9496896930250739,-1.9953829963887988,0.9688767887285294,1.3467743186980714,0.37398898662055213,1.0929094382015778,1.2592630243586675,1.94330027829698,1.7910333224976414,-2.6559779910015284,-2.1643031348545816,-0.049748643268785524,8.74472749489669,1.8,0,1,0,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,9.922888825464998,-4.955782865134426,2.0860705321385113,2.033541361200597,-1.8010727221534613,0.9713602834634913,-0.14945886211267342,-4.23387289173543,-0.2668128505271608,-1.6398060108945718,-0.19275343525467503,0.8070964278465075,-0.3407388484785457,-0.5971871564239728,-0.085939353672376,0.84911412039962,-2.3782676606862916,0.7158529306923208,0.026226486880798514,-0.36017147999930255,8.63827216398241,2.3,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,5.884206628009136,-3.477679664367483,0.7203678538909605,0.5072573439028517,-0.9410020500855597,1.3042334449664352,0.4021904225337459,-3.8950565175152447,2.7474748880827216,-0.4256609084377571,-2.5789798692919503,-2.3480795931024825,0.9307884692138445,-0.2042300512520067,-1.134714017408112,1.8668964290093002,-0.2660471736225065,-0.29354547907057754,0.7176006916505562,0.6058615134114111,8.85387196432176,1.4,0,1,1,0,0
CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,8.062476761480704,-5.012348456254974,2.000748241639424,2.37014228565837,-2.1582247153042364,1.2229363255928687,0.14679939855317256,-3.8750691046719257,1.2110701609499832,0.6628621612749603,-1.8244076067823447,0.010371719995305458,-0.44933066330155724,-0.22485072509197707,-0.3004079425949033,0.93486115458187,-2.77615178188357,0.8435317629356215,0.42355585344643515,0.263723482750414,9.0,1.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,4.087008433275289,-5.174823090000321,3.2203787995198585,4.478485461299297,-0.47499029845708096,1.7271914671694002,-0.3364391193595667,-5.205354653357893,-0.7091061478356513,-1.3776070696975176,-0.8829306154357502,-0.8132996795672374,-1.4987328264024418,0.34019080377985167,1.051732105512853,0.6133175827854178,-2.164156991986288,-0.13965152015648055,0.4320606046612015,0.2950690761633889,9.15490195998574,0.7,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,9.976951751595752,-5.971219380791123,2.0770916311995533,2.9734184796986067,-1.3350453859326368,0.6116857958963422,-0.07816826694432003,-4.229625489199327,-0.13907689103955784,-1.2232048265867417,-1.177231535378513,-0.6467980077551864,-0.8429279412017547,0.2059604724657201,-0.031382576339748024,0.6082003444615943,-1.957586585160796,0.06563308976469198,0.3368234836818834,0.3278258599931731,8.85387196432176,1.4,0,1,1,0,1
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.043546990051684,-5.128210018409974,2.29426234378012,3.127650830279963,-3.037730583005092,2.413060765477435,0.9020100386949454,-3.6888325874074184,1.1854353907537414,1.2705607305857456,-1.909323227050386,0.2728860979779317,-0.19882837154291585,-0.6064271321855741,-0.3366168053736129,1.5195434014816636,-1.5363790018931978,0.5501992030197423,0.6093497297628055,0.251872118616719,8.44369749923271,3.6,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,6.494256763373451,-4.2125609610387516,1.4144972936437863,1.6467805452685516,-0.5657917691708201,0.32730649955939667,0.7278729037081056,-3.1065725051114823,-0.23450474371111749,-1.9648610213349678,-0.9607817738455984,-0.11909654985049489,0.4494985774672101,-0.6798120146571873,-0.7105937623080094,1.166447750132156,-2.0131960947344525,-0.06290810495465761,-0.05845330686232107,0.39076437698774813,8.76955107862173,1.7,0,0,1,0,0
CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.0249848512604,-4.957180212691779,1.924327050815822,2.6162084069365235,-2.1581206067835517,1.37959946192613,0.368152323553098,-3.7273763985592745,0.7015235376323223,0.45856139751249275,-1.7401240783139147,-0.13901641006641047,-0.7202930108539621,-0.0011671167404327873,-0.19241265678418365,0.6292906859159945,-2.860503888330381,0.9140553254149747,0.28878101662543026,0.24621686898251105,9.0,1.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,6.221982648148024,-3.591024936697165,1.5132653744221451,1.3076085088111447,-1.5924683061037115,0.2019685369300279,0.06380726923044963,-4.568279959419215,0.7044355929264688,-1.0725283042542322,-1.4054861063538493,0.2285475841162042,0.3206029281164266,-0.9526903229658954,-0.506669653038308,1.0265763103592744,-1.909178455380656,-0.38127663213092244,0.3606321839313135,0.3734589803324605,8.35654732351381,4.4,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,8.33840725908579,-6.2169603653594345,2.226735939344275,2.6832771535495286,-1.7039946142740228,0.7067507372700196,0.09304340694468033,-3.94751281393378,0.3894701025625048,-1.0398668907140982,-1.345058316260991,-0.39507639937402284,-0.584709170855874,0.06484292344182105,0.028945891300704837,0.8906575182055594,-2.2036117798259687,0.2849932123336096,0.5604292742268984,0.46561009920524327,6.80966830182971,155.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,7.246655938318385,-3.7546682420214927,1.8363148033211196,2.08938128578349,-2.449856375525443,1.3780002322115033,0.8314930417852155,-4.332091779267675,0.668860377600409,-0.5164381130844043,-1.4576833907173237,0.5364771597453328,0.630777777190781,-1.385184430555264,-0.5837060550747827,1.6791050451286853,-0.6889136096160565,-0.6383361884052023,0.5318072608900394,0.3704034021617789,8.44369749923271,3.6,0,1,1,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-1.7822262710634103,-2.4445167188868906,-0.6621667037817861,6.104913418459031,8.189051517996269,0.47916222774601713,-0.5097311488739313,1.8098347043273222,-1.2148806669649923,-1.4563203443016761,0.36413810128921137,0.6204471579394939,0.5355383268335556,-0.21005013012669074,2.13377619247456,0.1914591224265431,-1.7333822530924647,-0.6363950461210853,0.9398971945700497,-0.22510571502125962,8.88605664769316,1.3,1,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,12.460092498369924,5.724553872639861,-1.2315640625346262,6.5119668083582605,7.554291539191395,1.1461473205493045,-3.843518658928243,-1.4109942900953487,-1.0335372855599354,0.27004737454948335,-1.3662747487831293,-0.8185555901562992,-1.1928598334831242,-0.662036650344454,0.48835165831859606,1.15010496736321,-1.9649820235873938,-0.29852248646327373,-1.2717282308018398,-0.5277270912762739,7.49485002168009,32.0,0,1,0,0,1
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,0.7136243423976185,-4.887598403568626,-0.011841421163226782,-0.3793112634338035,-1.8286606448520621,2.4249913856970617,1.8702728658978067,-0.0231580543900691,-0.3084073453799321,0.10978627489274116,1.9768741481584473,-3.418538157306409,3.709346844191204,1.870620513813239,-1.6545688184879748,-4.091492199403724,0.8049957123968453,1.232414821134656,-0.48833656699151934,0.6462129997456127,7.4089353929735,39.0,0,0,1,1,0
C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,6.768506582029972,-0.4417015314556458,-0.43687234152373583,5.515661590649991,6.097908632879389,-3.0665279981670435,-4.0922204630170205,0.7731926254449,-0.7231218488370004,-2.3378137925619535,-4.0237265983316455,0.09264465625414395,0.817162983521231,2.991393885496978,2.373112047016524,2.970780326256382,-3.6952633871573566,-1.9149007104902025,3.0342287992241728,0.10763479464063183,6.40120949323688,397.0,0,1,1,0,0
C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,7.696987653416785,0.44488151092696565,-0.47016329375534294,3.4034225264542974,2.978296128467829,2.0808972306775777,-4.019436191412674,0.3515090427127954,3.736645917305997,-1.075578232044449,-0.3705664591762887,-0.6392601929078601,3.181829720165609,1.9034410765155088,0.2538660888385018,0.26028301758833383,-2.677578003218307,-0.5014157057974667,2.4540340877361464,0.7353089736725931,7.33724216831843,46.0,0,1,1,0,0
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,8.923145190686402,1.9893131635875505,-2.9912022738404636,3.6773460947074015,3.9305052387898853,2.005552433201658,-3.0317047309425105,0.5383201257153346,3.2632921258665823,0.481703027841321,-1.964553991236069,-1.5044524443776401,1.8914251356486749,1.6259440993634984,-0.9514529487303178,1.753407066103468,-1.8596086460835997,-0.28525976020819627,2.205619170433463,0.28109495528590317,7.0268721464003,94.0,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,11.785849604806966,6.245320702398419,-1.5224883782691032,6.613340220035342,5.622399315095983,2.504375556115237,-2.7799208589611273,0.09659774973729693,-2.06643083655534,-0.14567749269500652,-1.4251782417750731,-1.3497209486668749,-1.7379254102742203,-0.9140112381662168,0.22536947751305836,1.550663556694973,-1.3281648090946472,-0.7290102395255931,-0.8547427796438176,0.10826030903460965,7.48148606012211,33.0,0,1,0,0,1
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,11.062020843707892,5.912687801199234,3.695897305522632,9.804956094747073,2.676368131840823,1.2215757182119757,-12.487905591845971,8.243534018230257,-9.290781958964685,2.0309792907794173,-5.75565765705342,-2.3511272893957544,-5.576499210098779,-5.425424909508645,-9.721994648563882,1.6079414317067602,-7.204257508930962,5.314019172607621,-1.1198068417930476,7.420195188657349,8.22184874961636,6.0,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,11.952196675618445,4.542084787125524,-2.7200244849792727,7.584697207069216,7.365706090477567,1.463416959254619,-2.7359707439996606,-0.5888638253706394,-2.7743838892100277,-0.8522056495551171,-0.5241846924547595,-0.9221143588362721,-1.1794391241308524,0.08927479721633451,0.4909008143493995,0.5267700658529981,-1.2027335797453214,-0.8095370598866191,-1.0206627607637766,-0.6889266731733574,8.04575749056067,9.0,0,1,1,0,0
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,9.630400778649474,-5.448796980683552,2.041362866594951,5.341549210997099,-3.6296614091593424,1.3105287887652972,-0.08186021304471475,-4.333330882329789,0.738515767857847,-1.6378485203644757,-1.6087678832888979,0.7830666592793096,0.14485993990444487,1.2887079166995543,0.27863244876978727,0.7705074738082458,-3.7281550290642587,0.29824815191937304,0.6935908180257245,0.8215775336590699,7.74472749489669,18.0,0,1,1,0,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,7.763457088504522,-4.5234811093464256,1.8349970118789036,1.8662680776521114,-2.447921196937138,1.346239446987198,0.7172206083771039,-2.8932413124861016,-0.5967335408482753,-2.152805691162509,0.48877802586116437,1.6028220151876746,-0.2570869641917131,-0.31358180564873483,0.054650103672252946,1.3675372730829984,-2.140885579949352,0.20866457236489067,0.6000524456907077,-0.1303320111837597,9.0,1.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,10.766301320545876,-5.692991893283648,1.9136924415752508,4.503269955190375,-2.1519116865834653,0.45671836974098373,-1.2062415158227535,-5.803156216570175,1.467445383850388,-0.8954541960583166,-1.9151568052851038,0.4838189018525604,0.32638035670341037,0.6540488338528709,-0.3095846363938598,1.1053728517523376,-3.05058566431788,0.18328689675674384,0.595398439605149,0.5939279360045745,7.67778070526608,21.0,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,10.587496440008126,-5.416357487965151,1.889545155622336,4.498682691826304,-2.3364409163661732,0.8401421970511198,-0.779324485556891,-5.246519765758064,1.0112643214263308,-1.1911748697837292,-1.6888818379631483,0.6880818860788974,0.368995320327745,0.5987355330230083,-0.1920794583900298,1.1503900340428685,-2.917781603110906,0.03901752894223159,0.6127162901599923,0.2779386777531367,7.82390874094432,15.0,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,11.70457886993053,-4.718722977134918,1.7882268427196257,5.012515377882928,-1.8782591348183726,-0.9894651917330473,-2.3027288037489178,-5.015861991780008,-0.5225231526171723,-2.134081870675309,-3.1056125061320494,1.0762480993191657,1.38986555274314,1.7601561663867291,-0.2178486241757367,2.861604198844751,-3.2494938112955634,-1.0166538987872766,1.527418572806976,-0.28233126747383597,8.39794000867204,4.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,11.87214513772727,-4.981798845546817,1.7933259493522105,5.000498016796846,-1.6647353431106153,-1.4070695338683776,-2.7333464830831202,-5.551663807720937,-0.12328109922589617,-1.892391482182822,-3.334849986298266,0.8427878211170263,1.3164519039575986,1.8774812918264696,-0.29035379415239654,2.8095322832806087,-3.364559970975216,-0.917662226935818,1.5556762112875906,0.014721457603151904,8.30102999566398,5.0,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,10.726245123231234,-4.72798231630518,1.9123049601207047,5.8335157596237455,-3.1141595359916887,-0.5920494225977482,-1.6345805817112715,-4.094357007849234,-0.8728794095738184,-2.6446059826453476,-3.0590129342039973,1.1135761064469132,1.1194819523032746,2.5525028799025957,0.3115988792672213,2.4903325097366777,-4.027346136166328,-0.8433598289256522,1.6937173950379742,0.24721443800608298,8.39794000867204,4.0,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,8.900969527202164,-4.7705847554527985,1.7076681746803828,1.036262921472804,-0.9595787410679896,0.4773408267447246,-0.4108803726298297,-4.368323774930891,0.13023770425525763,-1.4087568830164143,0.17132810659462083,1.2920655677190178,-0.07669315455829279,-0.9326471274891432,-0.5185520367548208,1.6754066693263525,-1.48591726194625,0.11254060820663413,0.47586999875536856,-0.37210077720857054,8.39794000867204,4.0,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,0.7035693939125995,4.999427750621706,-2.9161532074087235,-1.2605632393753683,0.19284623283668995,-2.525093305988169,1.952020594660576,-2.4177570002342144,-4.412462250298775,-1.7017438825842566,0.26602899559951715,0.9428235387334267,0.6361639055417684,-0.5871350139421991,-2.4976255229923296,1.1389737747446917,1.0127811804295352,-0.2723976774345968,-2.31396143614822,-1.2501325558678205,6.95860731484177,110.0,0,1,0,1,1
