SMILES,block_Y_topological_connectivity_structure_PC1,block_Y_topological_connectivity_structure_PC2,block_Y_topological_connectivity_structure_PC3,block_Y_topological_connectivity_structure_PC4,block_Y_topological_connectivity_structure_PC5,block_Y_topological_connectivity_structure_PC6,block_Y_topological_connectivity_structure_PC7,block_Y_topological_connectivity_structure_PC8,block_Y_topological_connectivity_structure_PC9,block_Y_topological_connectivity_structure_PC10,block_Y_topological_connectivity_structure_PC11,block_Y_topological_connectivity_structure_PC12,block_Y_topological_connectivity_structure_PC13,block_Y_topological_connectivity_structure_PC14,block_Y_topological_connectivity_structure_PC15,block_Y_topological_connectivity_structure_PC16,block_Y_topological_connectivity_structure_PC17,block_Y_topological_connectivity_structure_PC18,block_Y_topological_connectivity_structure_PC19,block_Y_topological_connectivity_structure_PC20,block_Y_topological_connectivity_structure_PC21,block_Y_topological_connectivity_structure_PC22,block_Y_topological_connectivity_structure_PC23,block_Y_topological_connectivity_structure_PC24,block_Y_topological_connectivity_structure_PC25,block_Y_topological_connectivity_structure_PC26,block_Y_topological_connectivity_structure_PC27,block_Y_topological_connectivity_structure_PC28,block_Y_topological_connectivity_structure_PC29,block_Y_topological_connectivity_structure_PC30,block_Y_topological_connectivity_structure_PC31,block_Y_topological_connectivity_structure_PC32,block_Y_topological_connectivity_structure_PC33,block_Y_topological_connectivity_structure_PC34,block_Y_topological_connectivity_structure_PC35,block_Y_topological_connectivity_structure_PC36,block_Y_topological_connectivity_structure_PC37,block_Y_topological_connectivity_structure_PC38,block_Y_topological_connectivity_structure_PC39,block_Y_topological_connectivity_structure_PC40,block_Y_topological_connectivity_structure_PC41,block_Y_topological_connectivity_structure_PC42,block_Y_topological_connectivity_structure_PC43,block_Y_topological_connectivity_structure_PC44,block_Y_topological_connectivity_structure_PC45,block_Y_topological_connectivity_structure_PC46,block_Y_topological_connectivity_structure_PC47,block_Y_topological_connectivity_structure_PC48,block_Y_topological_connectivity_structure_PC49,block_Y_topological_connectivity_structure_PC50,pIC50,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,8.5246142795647,-1.523343509628984,-3.3797707092299336,2.6695119263250993,-2.7120496984363616,1.8544103557314746,-0.6859522883031846,-1.1753508080656865,-2.3467726632479304,-0.28481401997276734,-0.6380042810637786,-0.14576931816184793,-0.8118820256204333,0.3284773164027781,-1.1460117009328181,-1.0356390232550674,0.23867042165940935,2.735428999477394,-0.5023773183337708,-0.02315890827183251,0.048873187439398495,0.06697956977592942,0.10506016272250956,0.4699688626683014,-0.16367225443119782,0.12221868541451891,0.5384711203275431,0.24892992423082985,-0.8079341388535813,0.5479442294216899,-0.84969706679921,-0.12601418004780798,2.228240439820973,0.1287050291535866,-0.44383594286583755,1.483678131760076,-0.33197217442526405,1.3769680177766261,0.5819403956034526,0.0970783554633272,-0.6441631082035367,0.3307307497633692,0.1547330202583458,-0.2273166336281446,-0.0058119963806991595,0.5101684550754454,0.7558347624624407,-1.234020749415962,-0.055252538330792446,-0.2951706199816037,6.76447155309245,0,1,0,0,1
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,0.7642241539279617,-4.2747552135805265,-3.7541447493973994,2.741033910505588,-0.3808937056386996,1.2531097817513854,-1.605370766283281,-1.2253765747958683,-2.2612221117428564,-0.6537660487580634,-0.02199830604818205,0.5083729292442278,-0.8129001939470005,0.19012222691212724,-1.4682884462931933,-2.184097029897145,-0.3067734476666919,1.5965477725280595,0.25096772878570894,0.32642941446123175,-0.008368979303240884,0.22604093911444867,-0.26692311290154813,0.7585293808110549,-0.18440675801655895,0.8637874367229659,0.2271217506663745,-0.11515825632390427,-0.9645460495247761,0.8510685429302961,-0.198743869455863,0.3624358932162135,1.2041399918963596,0.39331270099219046,0.16231967216434753,0.6253741992156407,-0.3344434955369834,0.1628679970299253,-0.25325452338134186,0.244062310133636,-0.16457280470149968,0.15657758733207547,0.1823916705421358,-0.901416634833593,0.04805238403525842,1.0663640193412443,0.5351468547533064,-0.41889065312196416,0.02820292807370216,0.1577514862321529,7.45593195564972,1,1,0,0,0
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,4.539444791085797,-4.934701286346,4.751720460436994,-3.987940428797615,1.4670816370340816,1.9328854303338845,-1.0811625872620778,0.09226236108951485,-1.0236504278479681,-1.811544493235114,0.9670510619948699,-0.5475776100830454,-0.2469216055841393,-1.5246813542032411,1.1980719996047913,-1.5130439461945577,2.5716168127583865,-2.558840215172608,0.8164345075898999,0.9746192368398487,1.5142037350900326,0.8353723844784163,-0.7900881954970495,0.7518341399317742,-0.5724283213854287,-1.431865371999277,-2.9022714691227964,-0.10726375422685204,-1.2644419756041123,-1.2968251314161778,2.3928841639332217,-1.6322560920701707,0.05433283722132283,-0.15430046991199514,1.2481020114986352,-0.44926316150614143,-0.5095877520392088,-0.092386107118015,0.4511805145359133,-0.25556876563889597,1.0603361392774793,0.5183352304121268,0.6459120715465305,1.3543615213721434,1.929634569464841,-1.122209924589496,1.3074208598844503,-0.08714297421867785,0.014509439979110157,1.1013061946653941,7.95860731484177,1,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,4.171471836682422,0.8771108378178866,-1.176780952425816,-2.5538018823222584,3.5607777878642315,0.2583618389397775,-1.873246769371743,2.2375498566612557,2.0079719996877476,-0.18517235316647432,0.41533897376536844,-2.0424729138112063,0.7722068118899404,0.5512928446694783,-1.804113506960032,0.4517823000819554,-0.0979997252776099,-0.8590203600557591,0.14129257222837469,0.4383077413717985,0.8126568956079284,0.07126096509490863,-0.5942624434159648,0.3332946809598318,-0.7756180176601232,-0.3773073166811298,0.06848443204705927,-0.5693879110852772,0.4172705946185655,-0.2725676688365931,-0.2197476243290149,0.05153386143340244,1.2456905712002833,-0.23823427404043318,0.37613582820153385,0.28077012551828306,0.09528924225564392,-0.30550293393037214,0.3783855366251402,0.5916163972016429,0.8344668319137829,0.7783930234235403,-0.3637846145034107,-0.2699252433938809,0.32286645922204876,-0.407219126591917,0.07323265822478621,-0.19868378100623688,-0.08910567016336067,-0.02226353147551043,8.58502665202918,0,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,2.587423364262967,2.339540786227225,-1.2782253683589337,-1.6277964053777498,2.0894872367824595,0.300504225777813,-1.3919099063699758,0.8199074651187758,2.1627460427600878,-0.20565322704123268,-0.2767103514013204,-1.1250356104416555,0.747833015832804,-0.0651170647602279,-1.2498018168121414,-0.10729695272391182,0.5849238104988315,-0.8802165102246895,0.5868308028202783,0.32329506047753853,0.2458253652579529,0.05290833452741984,-0.3446722031061148,0.041155617611319965,-0.20874347006634658,0.01343428380375667,-0.35289530509021,-0.036699457863374266,-0.018224730502686245,-0.3440852222194454,0.49906255020412565,0.45776976105576106,1.051350660692364,0.19050864634535733,0.5634491533716433,0.22670192982352197,0.1145675987928506,0.057354850434446415,0.8268593537881049,0.36043772898282495,0.4702343707182013,0.8252930048519485,-0.1469025199203088,-0.12082106795517286,0.7221227452899915,-0.1897481145395358,-0.4614498396473686,-0.16089600655488115,0.1451868529271773,-0.30852875806015956,6.26600071346161,0,1,1,0,1
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,1.6984674097363741,1.0478286800047156,1.0068103072939882,-2.61806913774365,3.175987033352127,-0.11857259174351498,-1.3220458009557714,1.7027835928166695,0.47817559339116,-0.26023474151187553,0.06446590791003884,-1.7662640597008887,0.5505233178858299,0.23720303683206612,0.1504903280488637,0.7027104328914681,-0.216160675454033,-1.485498741919347,-0.0233814530196881,0.4700010786816683,0.7541238960255576,-0.044593940656861536,-0.3153441792883801,0.0021705122907638204,-0.6151047573019968,-0.6451648281524437,-0.009556937191053883,-0.5479954688973818,0.35433413910815853,-0.5561994016057459,0.5437964726387573,0.2691228250449662,0.7401127377430521,-0.012058826987651667,0.15327183133863231,0.40505141458252264,0.007269174733627227,-0.27239750433575544,0.3560725689714117,0.4578164581659004,0.18882051430471405,0.31493923861940215,-0.203464599714845,-0.33620421445305027,-0.13533629570138325,0.29174815911920526,-0.4701463129657894,-0.19316686602406558,-0.04047797460595297,0.183793143486011,8.52287874528034,1,1,1,0,0
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,3.8241662224681057,2.7346525541782305,-1.6258941733109027,-2.1982997043760166,1.9541986801842313,0.7514377076713629,-1.415872625039738,1.2766230240307799,1.3355942102010279,-0.16067184295006512,0.01051617444874622,-1.5417507291138455,0.4957745582148781,0.3042231113687268,-1.6009452194631753,-0.018749654196129565,0.6354542726213463,-0.9787304977875676,0.4821270511852516,0.3390566556525044,0.6795566802171632,0.19028230892751832,-0.367105539093163,0.13919354869204992,-0.4731822796434058,-0.4578083513742878,-0.3883228792254537,-0.3664271425387778,0.2874651235168896,-0.5023734769631173,0.20791784253785076,0.04063670275999293,0.7123296870561369,0.11680154014461366,0.24042206346313227,0.2363277416338419,-0.19312861500285786,-0.00031984705190771034,0.5095874270895129,-0.07180293880423094,0.20060002552947456,0.5523650807801741,0.049406002184788134,-0.2019682028175177,0.1260385198013277,0.060478499625216404,-0.04401667810276726,0.024679226515799443,-0.13129640227862485,0.06761736017979726,8.56863623584101,0,1,1,0,1
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,1.354137321131409,0.4733196403253516,1.071536812154352,-2.6575400919739067,2.768392125844559,0.06555894886991208,-1.1746641354889908,1.7074809088151035,0.5935179578483123,-0.39809880447098667,-0.11001655335090406,-1.7290080183712204,0.604602839987916,0.18233012065116844,0.6255572112660482,0.4642116032399095,-0.170772528171968,-1.568251613922345,-0.35246041691643354,0.3099095510121594,0.6408404592965311,-0.11168493451271319,-0.297523778924547,-0.03481770997782053,-0.4713586832030596,-0.6954341670875681,0.21674539057695902,-0.1714943263901512,0.3990204314342935,-0.6631836802617666,0.48866511762227827,0.3789921077640979,1.135014339790488,0.1978623904791368,0.18444853927825286,0.3191579031635314,0.15122277677296928,-0.22461789360824952,0.14291438568058593,0.39228214123642047,0.00161982256582489,0.33937077961307316,-0.23807637807423224,0.033649208851743655,0.2558674708390261,0.21451115769765242,-0.11274778071248671,-0.06602539990522234,0.04073927334837913,0.2692429955112689,8.15490195998574,1,1,1,0,0
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,2.210517354066681,-3.2126599611382156,-3.3768923564801647,2.926459081205526,-3.533974678626867,1.8563371193320817,-0.2044871489219829,-1.4501094176234224,-2.500655210191164,-0.008758931711155733,-0.8312504735921483,0.5175893383295425,-0.7852220111971349,0.23634226671188385,-0.9330642309658256,-2.221490876027975,0.22717204158038504,2.683275542762823,-0.8456023867515232,-0.06825555271323465,-0.5176197644623669,0.06550264969894089,0.09867940219646258,0.36913570207291213,0.19803850500610917,0.5208382311692316,0.6555481770468184,0.18867571511993966,-0.7494126194020762,0.40068329038654854,-0.6798073498568942,0.05901636351619931,2.224742475803829,0.4126840631722677,-0.33985337547944733,0.6126596265798353,0.29193505065347297,0.8277403795572753,-0.21465995521120476,0.3235036931598408,-0.08375943268195417,-0.15338052262424107,0.4930894876896743,-0.3676803465220373,-0.33639459066175653,0.6511898520522726,0.6573692473513053,-1.2304032668777303,-0.05829752697043331,-0.31142082949190897,6.43651891460559,0,1,0,1,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,3.146816011572716,1.0467342417142684,-1.556142211161936,0.5116438507976939,2.179915621941899,0.5775462516731132,-1.5653273630369602,2.8029129730745224,2.0068776222807876,-1.5037521889322107,0.7106739105552782,-1.5106644392125435,0.25704122489829134,0.1477858864769078,-0.8206212338243801,-0.6007326413224239,0.0032503125693690055,-2.488010641467454,-0.06061047173300124,0.46555567486011823,-0.1634473314305758,0.18954202320095065,-0.5947501930309442,-0.05799507281746287,-0.40993496347783476,0.29626911007505446,0.05771459435605749,-0.21473446751743372,0.048592538502222345,0.13225394818448016,0.46542231149405905,0.2373511512073217,0.7684640664268424,0.5247110642240373,0.08609455877550778,0.04373928171743636,0.030071594400910315,-0.10473390636142009,0.5617968361686727,-0.29700391982102947,1.004670416916924,0.13656182937483935,0.06132653968415234,0.2687179896467852,-0.08022389953661535,0.16674723286071322,-0.33281459909533895,-0.4073009700705231,0.004225143760390643,-0.0083583602207666,8.05551732784983,0,1,1,0,0
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,3.7917399640013683,0.6755400381455723,-1.1887627588585656,-0.3063547606679067,3.5836577527724307,0.023951530632048294,-1.800413068109807,3.0738708129193992,1.2563196650764628,-1.3351672928912794,0.7251665551875222,-1.5443772343359135,0.21080873842692197,0.20933060939666012,-1.558722455984283,0.6182179915476212,-0.9749946633117389,-1.6340979634577266,0.4763436942274327,0.49335106435052684,0.3184078230277785,0.09593476940063801,-0.4943747278767009,0.3693316009243633,-0.8822012573119468,0.16346626556302235,0.3816459819815914,-0.31542548660005243,0.11202736342054959,0.9187047727849574,-0.3870738425396908,-0.5613727273482538,0.22869688413570544,-0.4633757930393656,-0.3352063436771076,0.2723631851793031,-0.3263304254491983,-0.13074316445073528,0.25396550323427963,0.29454304068085596,1.3454937309645647,0.15670289070151,0.1182749848215814,-0.14472330629980104,-0.35358165198434394,0.052094475196946606,0.034320241689695816,-0.40407375470901513,0.15650505295066203,0.2407519351310588,8.52287874528034,0,1,1,0,0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,4.028200386543446,2.102876767071482,-2.614263517825572,1.335522172679983,0.5383073569874841,1.1602143131063642,-1.526327158976178,0.6379455496129954,-0.5015847792236688,-0.4898623881575456,0.18992130698593623,-0.9053311442159954,-0.40642603382018816,0.7332568570902903,-0.7976143658790024,-1.0981104616951876,0.1899192311144981,-0.020958040352654382,-0.5538367787829257,-0.011951432173435457,-0.11669343674306554,0.1266578990200979,-0.23225873658500304,-0.17302898917793152,-0.012818391206664018,-0.2607008790934814,0.46130303725255944,-0.4328439127840233,0.3552163030271408,-0.679118284854795,0.3755998870132402,0.2014099579611629,0.3595252683402756,-0.24695649860072277,0.13840592929798975,0.3413823473453791,-0.7132149995949131,0.4521339113736356,0.3724663879225101,-0.22272343380995768,0.05522802153074013,0.07543793525160021,0.22368229093570166,0.1664172195157582,0.3635377076912496,-0.051977072470135284,0.3815278631935346,-0.14157492028741345,0.02488295943229792,-0.26912787701552127,8.74472749489669,0,1,0,0,1
