SMILES,pIC50,Block_X_specific1,Block_X_specific2,Block_X_specific3,Block_Y_specific1,Block_Y_specific2,Block_Y_specific3,Caco-2,CYP3A4,hERG,HOB,MN
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,8.52287874528034,-2.1429457612958487,-2.298382305679907,1.1578719163024125,-2.562927952588183,0.5991031064374263,-0.27866025094326735,1,1,1,0,0
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,8.56863623584101,0.6440952403051762,-2.16651911599975,-0.023641278330320547,-0.6035848805373174,0.3878639305059748,-0.4977329380803008,0,1,1,0,1
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,8.15490195998574,-2.015358635142296,-2.444731763890018,0.795379065626723,-2.1017060768459714,0.618602908566689,-0.5127107613334885,1,1,1,0,0
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,6.43651891460559,3.5422677842570116,3.4356571294615845,-1.2504661010378528,5.3593854721865215,1.0916450925593972,-1.0590245001753142,0,1,0,1,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,8.05551732784983,-0.532655080216107,-0.9447920395495154,0.2553168020938276,1.0512592353009615,1.931325298230936,-0.9003728266567097,0,1,1,0,0
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,8.52287874528034,-0.4926222699321622,-2.0764169427204022,2.4021380750357975,0.18965013612159312,1.911681571913213,-0.2828727972370639,0,1,1,0,0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,8.74472749489669,2.225586155855372,-1.5097489658759737,-0.44603063702752216,0.3358279382731559,1.7419414140502105,-0.8079427981042832,0,1,0,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,8.63827216398241,1.1766440325774303,-2.301347041264215,0.17565371324021775,-0.48606564278742337,0.3832206716018842,-0.5420893350601302,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,8.85387196432176,1.4995165713979568,1.9575978145593358,-2.3209508058464086,0.10896783071513677,-0.6637993638744435,-0.07049884512767977,0,1,1,0,0
CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.0,1.321185613514601,-2.2579974894716144,-0.17068624803751384,-0.36217210205231226,0.5651817026450027,-0.9161221388100415,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,9.15490195998574,1.2804474976277547,-2.603549781775763,0.9993610951442156,-1.4319526270333476,0.810921115189084,-0.20358343559528513,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,8.85387196432176,1.3638960421484538,-1.8987522427607382,-0.1816703394034417,-0.639870094836456,0.44375156581356207,-0.6093878153571034,0,1,1,0,1
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,8.44369749923271,0.7449612406927278,-0.9261318193781682,0.46868686074675464,-0.6840424915929185,-1.5622406879300692,0.20773078970436565,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,8.76955107862173,1.9031014139560332,-1.479674912454451,-1.6885982579414047,0.5798223862326731,-0.15072771160352771,-0.5844429343905317,0,0,1,0,0
CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.0,1.2217631717734019,-2.189141006867226,0.021366801392847072,-0.5464863617126758,0.5442329532706452,-0.9303634183151689,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,8.35654732351381,1.625510684570101,-1.9792076633219873,-1.0523271013765454,0.3143564734299248,0.11249361725939458,-0.7108864466982833,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,6.80966830182971,1.6196649272280268,-1.9447627863594867,-0.48116824807009045,-0.30884945555418303,0.3500748584568832,-0.6145521895410059,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,8.44369749923271,1.1108908822586934,-0.6609453060518142,-0.4228734188412574,0.04905915239731795,-1.9910709456771736,0.4163829063190219,0,1,1,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,8.88605664769316,2.6643354366587095,-1.7916115114553037,0.7409436496270304,4.951365128303224,-0.4861210705706983,-0.6771782847196485,1,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,7.49485002168009,-0.6349499073292889,-2.722473489919982,2.808775528701942,5.19432775949864,0.6477286128477274,-2.0348311938228183,0,1,0,0,1
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,7.4089353929735,-2.525116568330856,8.063733465844058,-1.865739592350957,-5.2022237718609965,-0.9747325962989083,0.8523412051583278,0,0,1,1,0
C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,6.40120949323688,2.2574349445883017,-2.0160179463651833,-2.2010970881284395,9.4744599721934,-0.2650459609616959,-2.404864130692035,0,1,1,0,0
C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,7.33724216831843,1.6963662764862433,5.603370654306638,0.9358221979143965,8.075333853404027,-0.7921427155661447,-1.3649515861984645,0,1,1,0,0
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,7.0268721464003,-0.3252167502429103,4.760197506867797,0.23373331483972926,7.181272921655985,-0.5792745260497205,-1.7845856453198812,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,7.48148606012211,-1.4506808970348506,-3.1279658225191205,2.575449779927036,4.795122534635342,0.5459831655902907,-1.9486388394117742,0,1,0,0,1
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,8.22184874961636,-4.838589773091121,-8.887198849739693,7.180769080577842,3.2400653674063986,1.9906188652369434,-3.6103562608880373,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,8.04575749056067,-1.7843143482730348,-1.7921811308523614,2.843420602362272,4.504263548779311,0.6030542715642241,-1.892274041283217,0,1,1,0,0
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,7.74472749489669,2.1799864877130735,-1.0822025993963642,0.48502090781210877,2.466046282645,2.4554460034569145,-1.5047523775797764,0,1,1,0,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,9.0,1.9952230598622098,-1.966813774988696,0.6694519388136811,0.9140180874178709,1.6269914880921428,-0.6692896277454826,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.67778070526608,1.5413512008296568,-1.4520227426248884,-0.22814604057112156,1.3838417230162758,1.192203216024258,-1.365833368816335,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.82390874094432,1.5224773775038392,-1.6146399079765095,-0.28794213920506073,1.4887736877119877,1.1544199341286396,-1.362181350499396,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,8.39794000867204,0.25701353412457134,-1.928404831974895,-2.2242559752822664,2.87624203008848,1.2320742608327693,-1.8374915797859916,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,8.30102999566398,0.2673905199265469,-1.7567398397324738,-2.1757995431071224,2.780788174666676,1.2643655862791594,-1.8427079121750025,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,8.39794000867204,0.8960744678013435,-1.3813183943224254,-1.4741988698146153,3.8682008463315416,2.52355678682952,-1.9819619272446707,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,8.39794000867204,1.3529669585410053,-2.3309218897970028,-0.056803743073414174,-0.1714462440680861,0.36107907291726404,-0.5292498484162489,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,6.95860731484177,-1.9927161941292484,-0.14757404601603133,0.633964086246927,-2.154492718085556,0.4643723159431401,-0.8307071149377934,0,1,0,1,1
CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,6.61978875828839,-1.511482573087276,-0.8334305612017671,3.7085677642186967,-3.3759605208926446,0.6795546167774644,-0.3340429460711915,0,1,0,1,1
CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,6.24795155218056,-1.2139056931046284,0.9562488284202172,1.802811993446389,2.0754117020920795,11.289883695944708,20.88496476187089,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(Cc5csc(C)n5)CC4,6.82390874094432,-2.7315266944036156,0.9339466125040693,1.5542766326052424,0.16219666951725947,2.3398150660604684,-1.8844110661398854,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,7.52287874528034,-1.0468696194131497,-0.510442791136593,1.9189818477131506,-2.1516406976356786,0.9522376290588205,-1.0969776163394518,0,1,1,0,1
Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(n2)N4CCNCC4)cc1,7.09691001300806,-1.6775126426349,-0.13933023844446282,0.2872215240369806,-1.5519192226386607,0.547831414666351,-0.7204231601354005,0,1,0,0,1
COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12,5.64187471472335,-7.380529317212211,-1.6528618207625103,-6.357016915208486,0.47150567844957947,-2.402278512012855,-0.4730285266122833,1,1,1,0,1
Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,8.04575749056067,1.098276351906696,-3.2124205721141803,3.3686300875315602,-5.251548813272431,0.7920221110363123,0.028483017267570708,0,0,0,0,1
Oc1ccc(cc1)C(=Cc2ccccc2)c3ccc(O)cc3,6.82390874094432,3.144934195838253,5.935659729550661,-1.572442394485955,-3.2282423694535565,-0.29693294471110426,0.48920297963154286,0,0,0,0,0
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,6.30102999566398,-4.624545678945924,0.26889506056592744,-3.2496100307475677,-6.1132556936918325,-0.18331646388424316,-0.26316153950827476,1,1,1,1,0
CCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.82390874094432,1.9968683481812088,0.42227142144428087,-2.3250070486139607,-4.2315702430771776,0.13511394474333752,-0.01317436526910505,0,0,0,0,1
CCCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,6.30102999566398,1.6518016588318318,0.4562821866294444,-2.0466340769596605,-4.612115205683954,0.14387428781896655,0.08135556523089932,0,0,1,0,0
CC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.52287874528034,2.5875219824922024,0.6278086990176444,-2.369350587916692,-3.5500493232024635,0.059582364870867766,-0.17035913533456604,0,0,0,0,1
CCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.30102999566398,1.8145758281584936,0.44115447667182506,-2.1977145482061395,-4.428317913655279,0.13187279806853403,0.04193615987867796,0,0,0,0,0
CC\C(=C(/c1ccccc1)\c2ccc(O)cc2)\c3ccccc3,8.15490195998574,-0.00111807302686777,1.0804249642597175,-3.0093525724372845,-4.823356238798041,-0.18372339790298395,0.07641934668934663,1,0,0,0,1
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,9.48148606012211,0.5641907390084893,-0.2205089821221348,-1.213964467425428,-5.276512454518525,0.4584316112598358,0.23456051266453085,1,0,0,0,1
CCc1c(oc(c2ccc(O)cc2)c1c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,7.18708664335714,1.4627285988265115,-1.0079210889653996,-0.5414782307687689,0.06656747908062394,0.9538961954155227,-0.8132217351635093,0,1,1,0,0
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,7.85387196432176,3.130832554847395,-0.7849090369998596,-0.2516698978765895,-0.4289347613683817,1.2734109240034257,-0.9660553119566715,0,1,1,0,1
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,7.63827216398241,2.588194309916139,0.49669545792727365,0.39638472821084775,-0.7280999123455183,-0.8841245694047513,0.14866303384102472,0,1,1,0,1
Cc1c(c2ccc(O)cc2)n(CCCCCCN3CCCC3)c4ccc(O)cc14,7.60205999132796,3.4523386506350393,-0.3837002972192341,1.619187931045986,-0.6633605704963161,2.7221069885454865,-0.6483953905178242,0,1,1,0,1
Cc1cc(O)c2C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3C(=O)c2c1,4.69897000433602,7.431497071690846,-7.763447216550978,-2.42759136927624,3.5871783202389382,-2.271769819878162,0.880593665738297,0,1,0,0,1
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,5.88605664769316,3.1341985140334434,0.09262302911126652,-0.15988226639000175,0.5501301512176379,-0.5746388173400921,0.3402162882059343,1,0,0,0,1
Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,5.20065945054642,1.7371999741145976,1.1256314137670123,-0.37217603445672187,-0.7291190100362066,-0.8196979572942672,0.5353115718144593,1,0,0,1,1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,5.56863623584101,3.5859133490940347,-4.223962627717119,-1.8011177431516545,1.9052778024638855,-2.1745141585293597,0.2039448348940255,1,0,0,1,1
Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1,5.95860731484177,3.874397010498162,-3.111325452902369,-1.0072882183613985,1.1982845222734189,-2.1363692924897757,0.3955189347808228,1,0,0,1,1
Cc1ccc(cc1)S(=O)(=O)N2CCc3cc(O)ccc3C2c4ccc(OCCN5CCCC5)cc4,7.60554831917378,-3.7762225656044497,-2.441806061818371,-0.1052151831907695,-2.3166925623588153,1.7083997483051991,-0.8344888252410553,0,1,1,0,1
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)c4ccccc4,6.79588001734407,2.089663744669081,-1.6269326521879965,-0.944854586712727,-1.8696256924471086,-0.3429935985058521,-0.12067147464967228,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4cccs4,7.30102999566398,0.37171313607239176,0.8215795404632285,-1.649119505479621,-0.6617359642433533,0.9984693788093463,-0.43968570294705867,1,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccc(\C=C\C(=O)N4CCOCC4)cc3)c5ccccc5,8.22914798835786,-2.1284397382991123,5.04418266551784,-0.6357442829411484,-2.400878767984932,-1.1398444839874005,0.42619234379201093,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,8.2518119729938,-3.135385262767524,-2.17536625356473,-2.137809820008476,-0.8146622174853199,0.6208705813373075,-1.0397342736692714,0,1,1,0,1
CN(C)C(=O)\C=C\c1ccc(cc1)N2CCc3cc(O)ccc3C2c4ccccc4,8.09691001300806,-2.603585876343522,5.891811672875596,-1.356746863243493,-3.2801648726332724,-1.036194318761636,0.19498938985182115,0,1,1,0,1
Oc1ccc2C(C(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,9.30102999566398,0.7914627842178803,-0.6333720603165645,-0.047220839176874814,-0.8236325262787547,0.8959022978641658,-0.37722188307083254,0,1,1,0,0
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4ccccc4,6.92081875395237,-0.5118876672922208,-2.476557750670597,-1.656736355644567,-2.1179110565707084,0.5363845004325853,-0.7324946601243899,0,1,1,0,1
Oc1ccc2C(N(Cc3ccc4OCOc4c3)CCc2c1)c5ccc(OCCN6CCCC6)cc5,8.03621217265444,0.5454113013129922,-1.3078432189990123,1.6953452381013379,1.8591542550962419,1.3371144518582607,-0.35501209795655203,0,1,1,0,1
Oc1ccc2C(CC3CCCCC3)N(CCc2c1)c4ccccc4,7.27490547891853,-0.16166359770734762,-0.8201068865597411,-0.3654744897616049,-2.800312034589246,-0.23185022139162637,0.321236180538821,1,1,1,0,1
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,8.17392519729917,0.4621823930471327,0.06848379704021136,-2.0815903147246444,-2.7185727507635042,-0.5405308856368676,-0.07159792866105627,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,6.25026368443094,-0.6081045061739577,-1.627077046337421,0.6332258554888414,-1.7840428848046184,0.909537865286971,-0.21308320113033158,0,1,1,0,1
Oc1ccc(cc1)C2CN(Cc3ccccc3)Cc4cc(O)ccc24,7.69680394257951,2.6562818532459227,-0.6761928740858901,-1.2821745667127786,-2.100098674566434,-0.27364019784345567,-0.17048685013064144,1,1,1,0,1
Oc1ccc2C(C3CCCCC3)N(CCc2c1)c4ccccc4,7.52578373592374,-0.06726574547186209,-0.8601959355436558,-0.6643472478978244,-2.530433825885919,-0.34121914878281395,0.2756265547490251,1,1,1,0,1
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4cccc5ccccc45,7.55284196865778,-0.0592449274118017,-2.279111353540101,-3.5178508116833216,-0.947821421507219,-0.668097082843527,-0.9075319467288581,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(Br)cc3,6.78251605578609,-3.480123710653284,-5.051735295869189,2.7222522279053676,-2.863269213675231,0.16783042758364125,-0.4059341103674723,0,1,0,0,1
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)C(F)(F)F,6.911155437273,1.0668131745083629,-5.899877262426206,5.310825216675136,-3.387494788067659,0.5510466365798825,-0.17453398543230897,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,8.2839966563652,-3.322048325436701,-2.407889456137666,-0.13095520233085964,-2.0540076408154886,1.750006584664195,-0.7944258733152485,0,1,1,0,1
Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,7.27083521030723,0.5245567207812083,-5.762784156695149,5.290271717242292,-3.2538903768451863,0.40130915790319605,-0.12536323131263183,0,1,0,0,1
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccc4ccccc4c3)c5ccc(OCCN6CCCC6)cc5,6.95078197732982,-2.9994094515971343,-2.1295985489424063,-2.141667066273638,-0.8660516941095536,0.6557180290401695,-1.0533883770711345,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccccc3,6.62893213772826,-2.2059347285144137,-4.949080183744107,4.726775073074131,-3.9119500326771144,0.08940970265552922,-0.04231355317948124,1,1,0,0,1
CCCc1ccc(cc1)S(=O)(=O)N2CCc3cc(O)ccc3C2c4ccc(OCCN5CCCC5)cc4,7.53165266958784,-4.385670168005649,-2.3224453388885085,-0.08480471085338305,-2.5996262913398978,1.7779322740251329,-0.8631390537844879,0,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccccc4,7.51286162452281,0.5622176099103512,0.06693841988322918,-2.2895937243705187,-2.4213377580824993,-0.6740154054888712,-0.10460864693707951,1,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3cccs3,6.4145392704915,-2.274868672767371,-4.176094289886468,5.377870101549272,-2.092558450001038,1.7659547841109582,-0.3973332623304913,1,1,0,0,1
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,7.93930215964639,0.6714062145848875,-0.8421863004902306,0.49646529706388715,-1.145894816253199,1.0841935464939665,-0.4465159550243715,0,1,1,0,1
CC(C)C1N(CCc2cc(O)ccc12)c3ccccc3,7.36957212497498,-0.8605313417303866,-0.6733995644257686,-1.0936891013956016,-3.919262869552896,-0.1810080115481454,-0.0002421307314250121,1,1,1,0,1
Oc1ccc2C(N(Cc3ccccc3)CCc2c1)c4ccc(OCCN5CCCC5)cc4,8.32790214206428,0.2375471922101531,-0.7009588086503006,0.46158486030328877,-1.3337759224550394,1.1588992451693867,-0.4698654910204947,0,1,1,0,1
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(OCCN4CCCC4)cc3,7.54211810326601,-2.2290496549214693,-5.605121789459087,6.654279248889608,-2.8913541471585047,1.846708503437078,-0.40237382461894977,0,1,1,0,1
CCOC(=O)N1CCc2cc(O)ccc2C1c3ccc(OCCN4CCCC4)cc3,7.35359627377693,-2.1093905685448093,-2.3555067009964357,2.3926099330170754,-2.5407122367979342,0.9767190005364834,0.3001881173594118,0,1,0,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(F)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7.86966623150499,2.1505666538874872,-3.8705185781456612,3.070113866368757,-0.4819844161145527,0.6562476041208287,-0.4610407640514708,0,1,1,0,1
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,8.52287874528034,1.4760427200971693,-2.424304906641596,0.0728325408608375,-0.29779383270729237,0.474426978238476,-0.5845183091896489,0,1,1,0,1
Oc1ccc(cc1)C2=Nc3c(O)cc(O)cc3OC2,4.48148606012211,3.598295798557126,-1.8935876054638554,-0.03678569211913787,0.532904378809143,-0.12235711135850007,-0.046241920263020736,1,0,0,0,1
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,7.55284196865778,-1.1755474790008618,-1.9924203362833635,-1.3468138812883754,-1.666476436075834,0.4792958149837386,-1.9452000916376535,0,1,1,0,1
