SMILES,block_X_local_electronic_atom_environment_PC1,block_X_local_electronic_atom_environment_PC2,block_X_local_electronic_atom_environment_PC3,block_X_local_electronic_atom_environment_PC4,block_X_local_electronic_atom_environment_PC5,block_X_local_electronic_atom_environment_PC6,block_X_local_electronic_atom_environment_PC7,block_X_local_electronic_atom_environment_PC8,block_X_local_electronic_atom_environment_PC9,block_X_local_electronic_atom_environment_PC10,block_X_local_electronic_atom_environment_PC11,block_X_local_electronic_atom_environment_PC12,block_X_local_electronic_atom_environment_PC13,block_X_local_electronic_atom_environment_PC14,block_X_local_electronic_atom_environment_PC15,block_X_local_electronic_atom_environment_PC16,block_X_local_electronic_atom_environment_PC17,block_X_local_electronic_atom_environment_PC18,block_X_local_electronic_atom_environment_PC19,block_X_local_electronic_atom_environment_PC20,block_X_local_electronic_atom_environment_PC21,block_X_local_electronic_atom_environment_PC22,block_X_local_electronic_atom_environment_PC23,block_X_local_electronic_atom_environment_PC24,block_X_local_electronic_atom_environment_PC25,block_X_local_electronic_atom_environment_PC26,block_X_local_electronic_atom_environment_PC27,block_X_local_electronic_atom_environment_PC28,block_X_local_electronic_atom_environment_PC29,block_X_local_electronic_atom_environment_PC30,block_X_local_electronic_atom_environment_PC31,block_X_local_electronic_atom_environment_PC32,block_X_local_electronic_atom_environment_PC33,block_X_local_electronic_atom_environment_PC34,block_X_local_electronic_atom_environment_PC35,block_X_local_electronic_atom_environment_PC36,block_X_local_electronic_atom_environment_PC37,block_X_local_electronic_atom_environment_PC38,block_X_local_electronic_atom_environment_PC39,block_X_local_electronic_atom_environment_PC40,block_X_local_electronic_atom_environment_PC41,block_X_local_electronic_atom_environment_PC42,block_X_local_electronic_atom_environment_PC43,block_X_local_electronic_atom_environment_PC44,block_X_local_electronic_atom_environment_PC45,block_X_local_electronic_atom_environment_PC46,block_X_local_electronic_atom_environment_PC47,block_X_local_electronic_atom_environment_PC48,block_X_local_electronic_atom_environment_PC49,block_X_local_electronic_atom_environment_PC50,pIC50,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,5.0176893227298835,0.2919548120817054,-5.935768761344894,-4.30648171178827,-1.726779454665429,1.8231280371379621,-0.42130018752403053,-1.0677094092974584,-2.1365782413276473,0.5745994249546352,-0.16543341100103226,-1.9945839823786975,0.8285563768024088,0.46816044011247937,2.040315376188088,-0.5837419169661685,0.563489208498733,0.01101349572955081,-1.8167825743297965,-2.245766707329744,0.9668366418418565,-0.2118813675242052,1.7666883021426807,1.0049508659880266,0.35569643884849544,-0.17813736858086537,1.2162193565005717,0.501437243006499,0.5020637839169814,-1.1608109591468985,1.5205196475739584,2.66790704438366,-0.34932680744585304,0.2669420788281559,0.09034193505984987,1.013371862616426,2.856461615389272,-0.8373604494737976,1.0852503830195732,-1.627099721298208,0.4145195200931291,-2.480239356978911,-0.13753832516116493,-0.7139455970874151,-1.5609012477899546,-1.7007548332745752,0.3565378807452331,0.22149701660692353,0.8470772737233665,1.4030247009234544,6.76447155309245,0,1,0,0,1
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,-3.626255174001051,-2.35277948307804,-1.7126802001383488,-2.1938088270867944,2.1622693722312802,5.986828077564325,-2.447377771134267,-0.9111047715890787,-0.4090904592220334,-1.0824471313933957,-2.003553784740426,-0.9948114341928037,-0.272119250644358,1.3662468012092182,-0.5373461313970945,0.8949005150358094,-1.4541612259851053,-2.5859588709391867,0.5238187460836958,-0.75392392254377,1.8681950638081046,-0.22005674916280493,0.3481863942059994,0.731881634739652,0.9544968406250259,0.5525731343571635,-0.733609413968679,0.5120894039039654,-0.6368203093012659,0.1914911161286389,0.820522552900839,-0.054751754289879946,0.8239019680137035,-2.1141208400680496,2.308300539482006,1.268774534080887,-2.194444906336603,-1.4210048537441482,1.6132348968494035,-0.5535076199692373,-1.104994335974054,-2.129315879930891,1.425302174491112,-1.5279056818304115,-1.7024835171177422,-0.2473449444162958,-1.0776913139243702,-0.8410715638323508,0.8950806753673705,1.3854230874687286,7.45593195564972,1,1,0,0,0
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.2678063531604092,-8.124799542732863,0.5830742615805801,-2.0559837929099896,0.9567013838338707,-3.326652370577847,-1.2040890964351425,0.5374093530660979,1.0629192888133525,0.29550039312098614,0.3759273629645179,1.5954226611740825,-1.3256516206166218,-1.3921488598846834,1.8798341550111515,-2.617411461655323,1.2966357391536498,-1.5348416844346178,-0.08113808608862859,0.6718013325678603,-2.120882997683703,1.128186150465315,0.7614123722514866,-1.041871247743802,-0.9726270185799659,-0.10829185116647926,-0.29972641716581677,0.4406300751162605,-0.6106453489180266,0.35327507922065904,-0.22214620557486153,-1.1288259173135893,-0.8340793524199449,-0.23399981256643101,0.9952537845266319,-0.44851979538177567,-0.2677091733763598,0.7203827508174773,-0.5036724827065433,-1.354639305790365,-0.09106410328305892,-0.95081776199095,-1.967300141061081,0.7894517413237297,-0.21729371878507578,0.7925830135024097,-0.10241303996831569,0.04405202928408719,0.4014008383578068,-0.5682504731118815,7.95860731484177,1,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,-0.311412701833144,-9.122119095847866,-1.1411985127003585,-0.9317783688513216,1.7631898474272079,-3.369229357974781,-0.6030885399503139,1.5385413548320674,1.1266879805529537,0.14240853785137936,1.4254403931917121,0.61676970068864,-0.04606212331794274,-1.1345122559289014,2.3133097672422633,-2.3804322595390563,2.0475061793772533,-3.1064456699789043,-0.859230538405485,-1.0377734910830816,-1.2099780005001126,1.0349507489966556,0.1467090940683031,0.662912021637618,0.05160734098022867,0.3633166619193646,0.509207471137529,1.4741972344159187,-0.7596714097783919,0.2558516560676888,-2.431243117590437,-0.03161044155453479,0.39842864666191263,1.5057184816020357,1.87058923637305,0.801000296837419,-0.5665066920416404,0.6816582192803909,1.0669584358381787,-2.2066077527856565,0.1623258797603779,0.20304290559138216,-0.9016080108286716,-0.16401032711769228,1.012212015643849,0.4980335860295753,-0.47560211097372834,0.6955861898454442,-0.2377059818772867,-0.7241722620511932,8.58502665202918,0,1,1,0,0
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,-0.22489274061485107,-5.835404369008752,-3.7997490660572906,1.8362176201546587,1.691551829739253,-1.7221907050626983,0.17061151859147036,1.7430088107537542,0.9665006730738259,-0.18145038953172188,1.7725850426318674,0.9627479747294156,0.21655423915942043,-0.6505807447145875,1.4967397134360743,-2.742998123894251,1.0165733153308176,-3.7119043810883454,-0.0630035637708065,-0.8829459469884783,-0.8648471253204808,1.1220048536872802,-0.06369646822819794,0.36999339613062093,-0.4771374852349007,-0.3442942557275635,0.45784496428680965,1.738177712994033,-1.2987283460725096,-0.03887081906387071,-0.9740576499441169,-0.03810611426093973,-0.14812857949359015,0.036789846062531696,2.5501905422556574,0.9553556363035023,0.0790371596180897,-0.5830795784573352,-0.450540570976036,-0.6368994920805471,-0.33540705990592773,0.17334714370282717,-1.8121100627843552,-0.3040109903240574,0.751582858723576,-0.4610275126329316,-1.5751407885410016,-0.6180736820056243,-0.12860353785273665,-1.2264349012885811,6.26600071346161,0,1,1,0,1
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.6828955430961905,-7.98775172361548,-0.05610471771717235,-1.228214989996052,1.6103725628253094,-3.4300570825215084,-1.294789894419487,1.1161304353353707,1.2278119929173137,0.16755654312416382,0.7493730627567686,0.9704736848832062,-1.1170814311357888,-1.593065827715381,1.6671269012343015,-2.613926755124523,1.9040295255854864,-1.9740695388412008,0.05559767291437586,0.3770642740022307,-2.005711068925466,1.1509458663865353,0.5390698517597826,-0.7162860338131,-0.6984298986137875,-0.055437960692187274,-0.043688201762315,0.5600582346236517,-0.6126768736981303,0.4141433365461259,-0.9853179823831448,-0.9702535891352808,-0.28806455973608136,0.5349425701011399,1.2289388691086516,0.032650282816391034,0.1207123213758226,0.5047558386816291,0.04349082410955173,-1.1403855088806565,0.03530266603882103,-0.29858485083919395,-1.356452685849033,0.4498557784578182,1.0257698546336749,1.2806918837433854,-0.024346137352504325,0.3229755716364474,0.19946112274828945,-0.5249124886255911,8.52287874528034,1,1,1,0,0
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,1.0483498819660664,-5.6854971292958565,-4.446872562575608,-0.1962634923090471,3.224531343989718,-2.071555687388459,-0.16010091164679854,0.893228050136878,0.4142947689432262,0.14283369462169052,0.9776364332819314,0.4047973993823033,0.5844474361760869,-0.2723497833445646,1.740784323482668,-2.052105748957323,1.6957367309471552,-2.93725280813441,-0.40413319811392456,-0.5097980022645914,-1.2701735136890602,1.0094644964997659,0.006179179703281931,0.6538544212447229,-0.2613401192118556,-0.2835573534360795,0.49880011989081985,1.0179739979241005,-0.8786711756821464,0.5096178688419352,-1.3445109172895933,-0.252262150252344,-0.8692890738793148,0.30497768563409766,1.864990454782501,0.4850492909875199,-0.2481969689893106,0.5896592457382343,0.821644354693706,-1.1908458755719888,-1.4975449118507647,-0.6977413496615946,-2.153950252486896,0.28997960049334776,0.8101231680490348,-0.7372109016345925,-0.578506315821902,-0.015616242251015506,-0.05575503219238206,-0.4998930521160792,8.56863623584101,0,1,1,0,1
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,-0.929760892259524,-7.4860471137910025,0.0004295397229343146,-1.0574543410645925,1.6923848291324268,-3.41550034661882,-1.336439739674373,1.1143775099765965,1.212037866053051,0.14049431859307462,0.7229069289361536,0.9335310673421631,-1.0598840499793705,-1.5368752623987496,1.6310293585527929,-2.6728639721518856,1.824285852881972,-1.9879690892510506,0.15967639806224215,0.3089358343162454,-2.065847462984448,1.177051896620175,0.636226752168693,-0.7262493049935733,-0.7402297527407898,-0.0890886898808647,-0.007423687541127668,0.5771698294389128,-0.6671629633485696,0.4437882000966018,-1.0086461513744387,-1.0671184255742105,-0.3631039886753145,0.41455393902643395,1.2460309630663715,0.06806185927198498,0.1749724443488265,0.40510036459495763,-0.010921285390892684,-0.9844699265548366,-0.04747960531714988,-0.3541854859870958,-1.2993175544696645,0.6133071423231977,0.8688391249134987,1.3384026068368444,-0.06504749596524277,0.20381267360348024,0.2993015348501819,-0.464747205623673,8.15490195998574,1,1,1,0,0
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,0.7796191372754585,4.777198229773325,-3.0300511097849134,-2.9685090324394454,-0.7304170845699233,4.052699090351703,-1.6907504302875618,-1.1680925569741785,-2.2287632739810745,-0.3897812962504246,-2.1586680810972143,-1.2904582911284255,0.6673079755124885,1.3317978625923046,0.013423523335565537,0.5247363906827773,-0.8718094363164263,-0.9154637532107136,-0.9050424178604183,-2.3391777947367887,1.3377508935117557,0.052575048557689,2.50347853398074,0.2457215263960014,-0.18926085905672183,0.06064439971725634,0.6609179733167836,0.13587169483509595,0.49634677561276624,-0.6064783475279154,0.12422002265118574,2.0264350903411894,1.0173159924893258,-4.302677552808677,1.4492459744862531,-0.32067618599969866,-0.5611791518840412,-2.4434648050744046,1.953726117641476,-1.0074117679040526,3.5313425653620767,-2.341933131246919,0.66189491234321,-2.1631346406274496,-1.9883797867856436,-0.7195993095907856,-0.5104160620739021,0.9001361394951741,0.2924551390734104,2.2257902689044626,6.43651891460559,0,1,0,1,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,-0.42614261850828805,-7.276448086552769,-3.573808132746604,1.1484861909581459,1.795271531639115,-1.2764161150976312,-0.6835338126558776,1.7553596776824671,0.6142068570741744,-0.5383218738034574,0.4755235334225721,1.8118314593542408,1.2472091990176535,-0.47763736288903574,2.164729300621397,-2.3518303536651213,2.4858925418606432,-2.648866167678478,-1.1140392089286568,-1.8344891644640096,-1.9165351866384281,0.9632657081898124,0.6193394069753312,1.374945880677093,-0.5837089689558392,-0.21167286090051626,1.0356863928196862,0.5991306643276932,-1.582506341923934,1.0725942948545477,-1.0635582071042702,-1.5457937441728247,0.2786972935614784,0.5064903218603674,1.7972853423255377,0.37787996963610426,-1.2289305205919285,0.7829581325309105,0.1921660789915137,-0.6271784069297923,-1.125198983721579,-0.38901761430160836,0.2450091728362971,-0.14340790058284883,-0.03495764711020254,1.1330548114128567,-1.5556846897831411,0.6251972359691549,-0.6520115448685404,-0.8623442354617016,8.05551732784983,0,1,1,0,0
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,-0.4106783564153547,-9.000009755564284,-1.0308747395274134,-0.9301352333147259,1.8294331004548265,-3.404010561632411,-0.6397175393847754,1.5442103639497187,1.1515217604495054,0.14668260347928302,1.43180442388011,0.6056037040576191,-0.10422815259358797,-1.2122555420715022,2.278977402351132,-2.343516726018648,2.0610842836524825,-3.1409652185511936,-0.8416106027997785,-1.0020682738316866,-1.2061498265470123,1.0472846781566731,0.1320897849244096,0.6442111675322441,0.045481738040747365,0.33321466480920897,0.48937610868510717,1.495424663645579,-0.7603739146124937,0.261904262913058,-2.494606631631867,-0.011817974886363668,0.41682918198447094,1.5211676391553797,1.7969624001503537,0.7978408662741361,-0.5115936878125859,0.6061482784302499,1.0574534837127896,-2.2207879496195466,0.1642911424952658,0.26673612392821644,-0.8991666498150878,-0.08953983969926352,1.0299429497415458,0.5895334116891598,-0.41024807139522673,0.7115395014433735,-0.1928314531609425,-0.7560320747859571,8.52287874528034,0,1,1,0,0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,2.11775749808005,-1.87107166193822,-5.996139309915208,0.875786363524335,1.4147609463466266,-0.05888042407885572,1.1282832092879114,-1.7520689093932171,-1.7061247595495308,0.5481929463285773,-0.3240198640712865,0.721906222212548,3.1232985466347447,0.14212280162052135,1.1443498234986413,0.8796393327859406,2.445971838062443,2.456321088096727,-3.5904127743447583,-3.960519910901873,-0.6805881802450776,-0.08824445075573856,1.4964403816551575,1.7316671667106824,-0.8671089803148383,-0.30700695320640803,2.834456159875956,-1.4371126240853924,-0.637162776807346,0.2515043665110736,2.1191195157884386,-0.007921177461771789,0.5095091848029122,1.8022058504685534,-1.1363081615085806,-0.3704454099130781,1.3883934750717464,-0.045453348973558176,0.39555365940471393,-0.10254647714943678,0.16856735583122406,-0.9527351231300313,-0.27742871463573093,-0.4461256223053651,0.0771151930294518,-0.21081425328166187,0.5683986614524206,0.0996576018108458,-0.0013788937349126047,0.03445043391100724,8.74472749489669,0,1,0,0,1
