SMILES,pIC50,X_joint1,Y_joint1,joint_avg1,X_joint2,Y_joint2,joint_avg2,X_joint3,Y_joint3,joint_avg3,X_joint4,Y_joint4,joint_avg4,X_joint5,Y_joint5,joint_avg5,Caco-2,CYP3A4,hERG,HOB,MN
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,6.26600071346161,0.8053305283748728,0.7881396145738522,0.7967350714743625,0.054811997101618194,0.08552165207958523,0.07016682459060171,-0.8284352616569123,-0.6846547344142909,-0.7565449980356016,0.8758570995707277,0.9160805685287134,0.8959688340497205,0.5557476603061972,0.9563152832234593,0.7560314717648282,0,1,1,0,1
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,8.52287874528034,0.5013574865639719,0.5997526023303477,0.5505550444471599,1.0445451850721383,0.9939300054511989,1.0192375952616686,-0.8393969958842465,-0.7193911427703747,-0.7793940693273107,0.34823737632919655,0.758693757011098,0.5534655666701472,0.856219269985788,1.2449047528691795,1.0505620114274836,1,1,1,0,0
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,8.56863623584101,1.0081282109893879,1.0500006393765795,1.0290644251829837,0.09393829581493265,0.017132510490593045,0.05553540315276285,-0.9044716037045114,-0.8647003256424101,-0.8845859646734607,0.412189814128217,0.5743355574893076,0.4932626858087623,0.7835967780908631,1.1300066092228658,0.9568016936568644,0,1,1,0,1
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,8.15490195998574,0.42913674701200566,0.47099924994373166,0.45006799847786866,0.9835763283293959,0.9907776951793493,0.9871770117543726,-0.8053870338608858,-0.6572962555517619,-0.7313416447063239,0.36908781633052407,0.5915773837154,0.4803326000229621,0.8667094288729541,1.251433935739698,1.059071682306326,1,1,1,0,0
Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,6.43651891460559,0.0862664190661871,-0.12111408469349046,-0.01742383281365168,-0.8575088782806737,-1.1331373368049278,-0.9953231075428007,0.1803664832266772,-0.35080570673266187,-0.08521961175299234,-1.0682208892977163,-1.6528515757937825,-1.3605362325457495,-0.14859740677372862,-1.8331505640386574,-0.990873985406193,0,1,0,1,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,8.05551732784983,0.8600739871607708,0.7165332595174814,0.7883036233391261,0.28161462627138967,0.34906313525157456,0.3153388807614821,-0.9770622406315946,-0.644436079477787,-0.8107491600546908,0.8051777380598281,1.1801136253121436,0.9926456816859859,0.6570726268633911,1.1329280475787011,0.8950003372210461,0,1,1,0,0
Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,8.52287874528034,0.7252860975347265,0.8620802907317023,0.7936831941332144,0.9954383998692878,0.8784322789676082,0.9369353394184481,-0.9942583646324058,-1.0130855282382123,-1.003671946435309,0.4735415689137697,1.346648781017444,0.9100951749656068,0.867987314205252,1.240591811110111,1.0542895626576816,0,1,1,0,0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,8.74472749489669,1.0189174054996653,0.9193011792735302,0.9691092923865977,-0.7371093960239988,-0.6241575407348197,-0.6806334683794093,-0.5847280904986619,-0.6988034294981236,-0.6417657599983928,-0.06184270289289832,0.28373218582398796,0.11094474146554482,-0.28075686931415805,-0.1247449624132754,-0.20275091586371674,0,1,0,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,8.63827216398241,1.0838706151416264,1.063950141918145,1.0739103785298858,0.08094345847371938,-0.016817678091204373,0.032062890191257507,-0.9016318126046144,-0.8676244045883039,-0.8846281085964591,0.39313477334378333,0.4846030858586313,0.4388689296012073,0.8568787818282627,1.061507039761031,0.9591929107946469,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,8.85387196432176,0.7211863439322495,0.6104942734069969,0.6658403086696232,0.1196541549972556,-0.38011796123405167,-0.13023190311839805,-0.486063223614769,-0.8660670618216362,-0.6760651427182026,0.3982039699238267,0.15635807766974388,0.27728102379678526,0.76226186505515,0.7185253422393267,0.7403936036472384,0,1,1,0,0
CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.0,0.9449349019980434,0.7979232842818005,0.871429093139922,0.052160865311017476,-0.05271675889345774,-0.0002779467912201322,-0.8661189655923784,-0.7826120374458384,-0.8243655015191085,0.36114194067364064,0.6290451674929309,0.4950935540832858,0.7763722474171088,0.6772991347709595,0.7268356910940341,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,9.15490195998574,0.3535037498408694,0.18506641154353307,0.26928508069220125,0.7434682423410189,0.6224781533076087,0.6829731978243139,-0.8164967431234723,-0.7359280356661032,-0.7762123893947878,0.30079970263783884,0.8816673736783878,0.5912335381581133,0.9942749610051317,1.3392638126862253,1.1667693868456785,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,8.85387196432176,1.0159603959814196,0.9864157225030905,1.001188059242255,0.22974804307025448,0.07766348510835287,0.15370576408930367,-1.0704399730475131,-1.0783061842199324,-1.0743730786337227,0.40620577468790375,0.5758675419941517,0.4910366583410277,0.7416848461046672,0.9099911730383017,0.8258380095714845,0,1,1,0,1
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,8.44369749923271,1.0258453080356464,0.9117723269987805,0.9688088175172135,0.11637160404529973,0.23341582144222503,0.17489371274376236,-0.9021654942213607,-0.7006923870734129,-0.8014289406473868,0.3417115714918719,0.9859893066918666,0.6638504390918692,0.7663323465172425,0.8096253739027984,0.7879788602100204,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,8.76955107862173,0.7071427213464732,0.6449362566509,0.6760394889986866,0.19170809980896655,-0.09444504795417198,0.048631525927397286,-0.6386069741969832,-0.953936413517965,-0.7962716938574741,0.6698633482758407,0.29279024043644064,0.4813267943561407,0.7970678271301034,0.8923688601520675,0.8447183436410854,0,0,1,0,0
CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,9.0,1.0239505094148622,0.9445413149560168,0.9842459121854394,0.12095621610558045,0.025657894102510043,0.07330705510404525,-0.9169245058498736,-0.8531858002503063,-0.88505515305009,0.371967588588583,0.7273500850430182,0.5496588368158006,0.7738199343534756,0.685178200591598,0.7294990674725368,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,8.35654732351381,0.8392378475691541,0.621425053458054,0.730331450513604,0.0005971946692232524,-0.1675560121168404,-0.08347940872380857,-0.5405785895928178,-0.7508805392194197,-0.6457295644061187,0.786583290167521,0.5910277597993231,0.6888055249834221,0.9352927684472855,0.7660722191770659,0.8506824938121758,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,6.80966830182971,0.8752584294271857,0.765373226138593,0.8203158277828894,0.09409670323279491,-0.06267781634890005,0.015709443441947434,-0.9936605824659268,-1.0036971176974057,-0.9986788500816662,0.428780442965751,0.4633258741941802,0.44605315857996564,0.7534112588625481,0.8569285707274977,0.8051699147950229,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,8.44369749923271,0.9242933891326024,0.7291555642871044,0.8267244767098534,0.06776956617323977,0.11204141319993187,0.08990548968658582,-0.5861898439366341,-0.6695017958743698,-0.6278458199055019,0.758938576857132,0.9383664318769136,0.8486525043670228,0.921972100024857,0.8916498604599957,0.9068109802424263,0,1,1,0,1
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,8.88605664769316,-0.7615169988164306,-0.9043289648773805,-0.8329229818469055,2.0005369964928796,2.1504730875126867,2.075505042002783,-0.8612826245002978,-0.9774567336531821,-0.9193696790767399,-0.5139274433369704,-0.5716489333914359,-0.5427881883642032,0.26397411602671667,0.32501467082377045,0.29449439342524353,1,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,7.49485002168009,0.9880605918887478,1.3943862228273698,1.1912234073580588,2.2958823273183118,3.2905141252100023,2.793198226264157,-0.4684663796504878,-0.3339463941616711,-0.40120638690607946,-0.8566681934179858,-0.4328693137608201,-0.644768753589403,0.42803377553452515,0.8191209084719249,0.623577342003225,0,1,0,0,1
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,7.4089353929735,0.05884102716676848,-0.11757751879848707,-0.029368245815859298,-0.30113574944456384,-0.48471128833460597,-0.3929235188895849,-0.5552457624697547,-0.7508124909350457,-0.6530291267024002,-0.24062767052798778,0.015048341861972977,-0.1127896643330074,-0.4189500046074736,0.1544431100158545,-0.13225344729580957,0,0,1,1,0
C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,6.40120949323688,0.26237114240740456,0.3639912072327021,0.31318117482005337,1.359828060464001,1.7072504944931857,1.5335392774785932,-0.6914767453144982,-0.340067067921584,-0.5157719066180411,-0.22122359802111302,-1.2383986659675026,-0.7298111319943078,0.09427283937037235,0.316256002665181,0.20526442101777667,0,1,1,0,0
C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,7.33724216831843,0.52517394233743,0.6069880667998494,0.5660810045686397,0.7713618942514243,1.7239049635961932,1.2476334289238087,-0.35295796279134156,-0.6451022967913819,-0.49903012979136174,-1.2252551575802153,-1.1871753856819183,-1.2062152716310668,0.03920500003610792,0.3300852725115636,0.18464513627383577,0,1,1,0,0
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,7.0268721464003,0.7293701756396722,0.8696644356299292,0.7995173056348007,1.0801628195596866,2.002994601666048,1.541578710612867,-0.5300299661942867,-0.6660549542486244,-0.5980424602214556,-0.902377208116133,-1.0719300490538204,-0.9871536285849767,0.06145441015022182,0.06441559268557377,0.06293500141789779,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,7.48148606012211,0.9901684567117854,1.3569931846910581,1.1735808207014218,2.1096245238589924,3.0856084512819297,2.597616487570461,-0.29464359735218665,-0.22122972070412744,-0.25793665902815704,-0.8685181131311256,-0.5068499519335486,-0.6876840325323371,0.36242171830485664,0.7373958088002942,0.5499087635525755,0,1,0,0,1
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,8.22184874961636,0.7025181932489325,0.9773071566162105,0.8399126749325715,1.7440458992427699,2.1288620524273467,1.9364539758350583,0.3419810537261137,0.8067888262290429,0.5743849399775783,-3.3149094756649937,-3.0478559020752045,-3.181382688870099,-1.3065020310949913,-0.4692444713104419,-0.8878732512027165,0,1,1,0,0
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,8.04575749056067,0.8264895244833613,1.2924583376660461,1.0594739310747037,2.4567581489476535,3.428887287592926,2.94282271827029,-0.7765393042692563,-0.6659548671227756,-0.721247085696016,-0.6638555359102061,-0.05157944522122387,-0.35771749056571495,0.2825969239395025,0.7551535671022601,0.5188752455208813,0,1,1,0,0
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,7.74472749489669,0.9812563744898278,0.9130863852757047,0.9471713798827663,0.22767531462186352,0.42621391140693654,0.32694461301440003,-1.1000495573363211,-0.8975856046400873,-0.9988175809882043,0.6066342945940142,0.9448512602443633,0.7757427774191887,0.7229043727883792,1.0254029123227497,0.8741536425555645,0,1,1,0,1
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,9.0,0.9064930761647396,0.7422157904456238,0.8243544333051818,-0.04146376040824291,-0.11677091737320264,-0.07911733889072277,-0.7771460375976915,-0.6077252984277497,-0.6924356680127206,0.3993294588916503,0.6440652937702772,0.5216973763309638,0.9202336911852215,0.9023926582552545,0.911313174720238,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.67778070526608,1.0588144989716262,1.1146817948539585,1.0867481469127922,0.28596672777887766,0.4583724523018738,0.37216959004037575,-1.136248737468932,-1.074782230185949,-1.1055154838274406,0.5926412557508542,0.7418589974746087,0.6672501266127315,0.7157158382937862,1.2340681761818442,0.9748920072378151,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.82390874094432,1.0409743570062717,1.1163444108009817,1.0786593839036267,0.29546936135399526,0.44838407390197643,0.37192671762798585,-1.0683195397334668,-1.0637533683814666,-1.0660364540574667,0.5981836968716285,0.7221303396904395,0.660157018281034,0.7541080810654925,1.2316866189003262,0.9928973499829093,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,8.39794000867204,1.0704207450902383,1.269792622253181,1.1701066836717096,0.41215071074354315,0.29261415564418713,0.35238243319386514,-1.0675676767019016,-0.4319642294803878,-0.7497659530911447,0.6454350074383481,0.46088037495745293,0.5531576911979006,0.6446272587891985,1.234199374054746,0.9394133164219722,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,8.30102999566398,1.0860793389762748,1.2681678263926144,1.1771235826844446,0.4037232066404132,0.3027260037070714,0.3532246051737423,-1.1348340838973943,-0.4431843645291063,-0.7890092242132503,0.6433449282626019,0.4808276697263771,0.5620862989944895,0.6042446058169647,1.236558056901149,0.9204013313590569,0,1,1,0,1
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,8.39794000867204,1.005761317585824,1.0664663916511545,1.0361138546184891,0.34850381217630316,0.2710665068826293,0.3097851595294662,-1.0982822966319272,-0.2656334648095776,-0.6819578807207525,0.6592226367105108,0.6840539253179192,0.671638281014215,0.6101991334840257,1.02815585159533,0.8191774925396778,0,1,1,0,1
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,8.39794000867204,0.9832000757673918,0.9438501226163771,0.9635250991918844,0.019375995109244013,-0.08468053339071968,-0.032652269140737836,-0.8155260853189128,-0.7849974612077171,-0.8002617732633149,0.3865704785435612,0.441008511829232,0.4137894951863966,0.9101919375838212,1.1110363557657053,1.0106141466747633,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,6.95860731484177,0.33226952559614276,0.6011181765258006,0.46669385106097167,0.1875074504499168,0.3121498834684628,0.2498286669591898,0.1626847927049319,0.27330471917190285,0.21799475593841738,1.4467170331623922,2.856376287219483,2.1515466601909377,0.5625848521341237,-0.8118834423761555,-0.12464929512101591,0,1,0,1,1
CN(CCCc1ccc(F)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCNCC4,6.61978875828839,0.3522625742887748,0.5656501369870037,0.4589563556378893,-0.06992687270683949,0.23473751634274256,0.08240532181795154,0.3803645563669513,0.22610122440664643,0.3032328903867989,0.6927007196302546,2.7350237780034687,1.7138622488168616,0.3168942506677097,-0.9247609356548754,-0.30393334249358284,0,1,0,1,1
CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,6.24795155218056,0.4702433728837518,0.7293471256851876,0.5997952492844697,0.29480925231669386,0.613256299668416,0.4540327759925549,-0.058959615613070296,-0.047001287281230805,-0.05298045144715055,1.221268374630227,2.637983475829309,1.929625925229768,0.46945202943332764,-1.3518619465777866,-0.44120495857222947,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(Cc5csc(C)n5)CC4,6.82390874094432,0.981376191697583,1.5249374458614406,1.253156818779512,-0.12567135116165395,0.2714504837553053,0.07288956629682566,-0.018425020217296723,0.4996672317889016,0.24062110578580242,1.5063259919934104,3.6334254572593077,2.569875724626359,0.30515023667346713,-1.264578614405635,-0.47971418886608397,0,1,1,0,1
CN(CCCc1ccc(Cl)cc1)c2nc(NCCc3ccc(O)cc3)nc(n2)N4CCN(CCO)CC4,7.52287874528034,0.6340067537389804,0.9962111889302891,0.8151089713346348,0.11498070486232788,0.3831127973741559,0.24904675111824187,0.06655749009974576,0.33734227225290775,0.20194988117632676,1.0851061670001998,3.0722326064271135,2.0786693867136568,0.6898340895631752,-0.759556538435848,-0.034861224436336435,0,1,1,0,1
Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(n2)N4CCNCC4)cc1,7.09691001300806,0.33285074167254347,0.5407106614178587,0.4367807015452011,0.2009373735992996,0.28560736926059455,0.24327237142994707,0.08340751264617666,0.1374641984809907,0.11043585556358368,1.6849782520406316,2.6281095852609826,2.156543918650807,0.6323889150142542,-0.3191817569847108,0.1566035790147717,0,1,0,0,1
COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12,5.64187471472335,0.2750703283383622,0.13686385040466037,0.20596708937151129,-0.37593471369445075,-0.771385039838742,-0.5736598767665964,0.5965038424636405,1.0347152631834677,0.8156095528235541,0.3990973272931158,-1.3203413323553694,-0.46062200253112684,0.12645035717052067,0.6893474384125878,0.40789889779155425,1,1,1,0,1
Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,8.04575749056067,-0.05428615537294268,-0.3431131749054672,-0.19869966513920495,-0.8216742013485457,-1.0793422256666716,-0.9505082135076086,0.3140889794383368,-0.08065928278195714,0.11671484832818983,-1.4979964729522064,-0.9323754691999867,-1.2151859710760966,-0.4349445933133754,-0.6347890785210859,-0.5348668359172306,0,0,0,0,1
Oc1ccc(cc1)C(=Cc2ccccc2)c3ccc(O)cc3,6.82390874094432,-0.4871177784011088,-0.7075739675866243,-0.5973458729938665,-0.4273386552753608,-0.5066198026545338,-0.46697922896494726,-0.8712891877836926,-0.8757766486896874,-0.87353291823669,0.10748538037393834,0.36065111126341903,0.2340682458186787,0.1385181921746194,0.37035169364551385,0.25443494291006663,0,0,0,0,0
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,6.30102999566398,0.34567051690722783,0.10376784734805226,0.22471918212764005,0.5463898440924247,0.07268775535936181,0.30953879972589327,-1.1054181310920508,-1.1053619365473297,-1.1053900338196903,1.4583364059466588,0.45994522076907224,0.9591408133578655,0.08379641435890119,0.008170412409785291,0.04598341338434324,1,1,1,1,0
CCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.82390874094432,-0.18145504419476588,-0.3982051148581435,-0.2898300795264547,0.04064022207052195,-0.3581150999991318,-0.15873743896430492,-1.0578234744369759,-0.9215035087051926,-0.9896634915710842,0.3519573912379855,0.11166234332474857,0.23180986728136702,0.1283978935399702,0.23089694618536127,0.17964741986266575,0,0,0,0,1
CCCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,6.30102999566398,-0.0076654955270790024,-0.15100021985242312,-0.07933285768975107,0.20901101148407894,-0.2563610644324257,-0.02367502647417337,-1.1449201078293298,-1.0368755891621968,-1.0908978484957634,0.3154472085261314,0.22829977343496666,0.271873490980549,0.10152852046397674,0.27072557635047,0.18612704840722338,0,0,1,0,0
CC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.52287874528034,-0.39103267958982185,-0.5349842638108983,-0.4630084717003601,-0.13535936880557667,-0.38822231025001613,-0.2617908395277964,-0.921535042535734,-0.844724265837806,-0.88312965418677,0.3969107590423075,0.03449620624592778,0.21570348264411765,0.1341379642705817,0.21243710857653614,0.17328753642355893,0,0,0,0,1
CCCC(=C(c1ccc(O)cc1)c2ccc(O)cc2)c3ccccc3,7.30102999566398,-0.08918877950215899,-0.2714230598494355,-0.18030591967579723,0.129806307687793,-0.3107557731388433,-0.09047473272552514,-1.1052924620499462,-0.9826753836056041,-1.0439839228277752,0.3327140112747322,0.1692315920744569,0.25097280167459457,0.11335660130426618,0.24928455969290014,0.18132058049858316,0,0,0,0,0
