dataset_name,SMILES,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IC50_nM,pIC50,Caco-2,CYP3A4,hERG,HOB,MN
primary_remove_constant_only,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,9.616113900900615,-1.8199742176763931,-4.875477476288479,-6.958728027276814,-3.6820895758588925,3.443222528612262,-0.42742583332387896,-1.841724177709486,3.226697521562666,-0.27625212697786833,-0.7039920526842511,-0.663572014404776,0.8502568107876903,-0.5019065885019564,-1.5177729539953984,0.3443590416460505,-1.0765605235341784,1.8225832124687136,0.03316327547663858,-0.130865492705422,172.0,6.76447155309245,0,1,0,0,1
primary_remove_constant_only,Oc1cccc(c1)C2=Cc3cc(O)ccc3C24Cc5ccccc5C4,-3.2572071892614973,-5.71908972792056,-1.6990104384216476,-1.8497988726585364,-0.7304933636188662,5.720274365843484,4.913810273021745,-2.0084391368263357,3.409927748012722,0.020682741288634073,-0.5897069030036355,-2.4041333144039845,0.6639590733431768,-1.2182796041192547,-0.3924633858454881,-0.22417741492764479,-3.2557577455087725,-1.526709092838414,0.3853151767138985,0.9428229589108609,35.0,7.45593195564972,1,1,0,0,0
primary_remove_constant_only,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,4.227885342498912,-9.332816504435277,4.566316276075358,-0.6371916692076144,3.741884969584927,-3.3326040069369514,-0.5470340417941888,-0.1978190372797468,-1.1175076358834077,3.0705075594678677,1.2218106744192851,2.1995899455039805,-0.2627157007912553,-2.4450707177635476,-0.918750870401076,-2.18611340809423,1.179585358029452,-1.1894434243616452,2.087994903998141,-4.080629016988724,11.0,7.95860731484177,1,1,1,0,0
primary_remove_constant_only,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCC3)c4ccc(OCCN5CCCCC5)cc4,5.005491301203788,-9.34818265903999,-0.5141134367156219,3.0530271204854436,4.514810319041146,-2.6480952868191214,-3.4383381237231796,0.8945854106365366,0.5002868208173157,2.031693820677546,3.0701490364058954,-0.6820660941637884,-0.0559926769137813,-0.002320041977920805,-1.1656393830597367,1.1125795131166218,-1.134798815333404,1.7042927786887436,4.207527684916623,-0.6430042393031477,2.6,8.58502665202918,0,1,1,0,0
primary_remove_constant_only,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,3.6438673884621147,-4.962166156983932,-4.16270512406732,4.150197943267069,2.408870220917379,-1.3670544958115118,-2.424389861732141,1.620232622539081,0.5889551061816486,1.6657778837284696,2.8239676082608685,-0.38398001489423483,-0.3981142885842604,-0.981246022509121,-0.10645366766628572,1.1234082846291151,-1.2174738749578633,-0.2966808024947972,4.097810277329154,-2.0607206396126956,542.0,6.26600071346161,0,1,1,0,1
primary_remove_constant_only,CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,2.826917262282385,-7.345370283310435,1.0137356059558602,3.0150568224048766,5.25909222038102,-4.040986784313544,-1.9017233790106964,0.14722348188777998,-0.525748134156041,1.5490745466736198,1.9442576279656865,0.6923585625748209,-0.3190439572621308,-0.28759441017862314,-1.0779990004328364,-0.460098256120463,1.0178729294753135,0.8859119237197921,3.4532085933481147,-2.6608923119407417,3.0,8.52287874528034,1,1,1,0,0
primary_remove_constant_only,Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,5.719476394921755,-5.146427951408476,-4.867903645900644,2.374441796779088,4.53643611477457,-0.5332383424556282,-2.5560467379767817,0.5054834341800047,0.5737393340731053,2.2423321882437963,1.8822763502937483,-0.4985633516626012,0.04026166269853986,-0.24546274312211455,-0.3750542873993318,1.031056423845467,-1.02074408122505,0.8460532595298704,3.320604203675852,-1.8342107444053106,2.7,8.56863623584101,0,1,1,0,1
primary_remove_constant_only,CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,2.0199861694447487,-6.9463277557323,1.2180026542590463,2.745689077237508,5.012088200632317,-3.7172905585692435,-2.1465197490768615,0.14372162966305935,-0.2568289724955456,1.6672589809056817,1.9309259253349038,0.6602127422764199,-0.22351172945170325,-0.6992265036024922,-1.063895263644356,-0.5748812629653546,1.0855472375539341,0.5400497224075778,3.336110076296416,-3.034294088234425,7.0,8.15490195998574,1,1,1,0,0
primary_remove_constant_only,Oc1cccc(c1)C2=Cc3cc(O)ccc3C24C(=O)c5ccccc5C4=O,-0.31061811544984597,1.7434068194403025,-2.8835080274184928,-6.845210111842548,-3.8886322485755773,5.1912181242647755,2.098411772158676,-2.277423483739306,4.21905676879991,-0.0005898308765340413,-2.220705320285574,-1.6088978840834127,1.098502457050488,-1.7701997166158698,-1.1425440183050353,0.04447376592829804,-2.574213162721708,-0.8118295755707293,-0.836738962403418,0.03658461180842124,366.0,6.43651891460559,0,1,0,1,1
primary_remove_constant_only,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccs3)c4ccc(OCCN5CCCCC5)cc4,3.702180204305711,-6.807669681860452,-3.3296866747903633,4.073356980781229,1.7216177903070342,-1.192456946697206,-2.103265303708856,1.2248428838579886,2.203637507624625,4.435242901912526,2.6034508369235394,-1.3495601152117698,-0.4009098979498442,0.2831869945849102,-1.1424059565000224,0.3183595998405531,-1.3201658899014843,0.43413046481656753,3.8553409333669046,-2.018231930206138,8.8,8.05551732784983,0,1,1,0,0
primary_remove_constant_only,Oc1ccc2O[C@H]([C@@H](CC3CCCC3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,4.682940503222811,-9.082562270473726,-0.32166591462401667,3.5083419129800095,3.7102375774569905,-2.5523041555162824,-3.4598826577369244,0.8668995754947504,0.6670469381570436,2.3475299120652777,3.341826746650432,-0.47218887950632477,-0.4904620937342794,0.9307872482545324,-1.763919356841383,0.4545915674786735,-1.354190073626077,1.7751454060672966,4.3204258799073285,-0.7855396306759664,3.0,8.52287874528034,0,1,1,0,0
primary_remove_constant_only,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,5.713582953589294,-1.8529735645254817,-6.877762562017721,0.8789249379485409,-0.7665936590784806,2.8884156143702633,-1.376776127350182,-1.4815462264836068,1.1222867754522494,3.2292409358920064,-0.6111456646677561,-0.2063907255040101,0.10524232233040838,1.8562790711049069,-1.5640359112851723,1.0577476079039414,-0.8230811353467041,2.3561300622300374,-1.4819940363514894,0.21535252261007343,1.8,8.74472749489669,0,1,0,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,6.131969326138713,-4.877299274175963,-4.91499147669017,2.10718396463784,4.729422893507484,-0.18435677840441578,-2.7865769344609608,0.5881693923093314,0.6562865530325023,2.8874293868911827,2.3614683807082617,-0.5073669927407537,0.13062182707240738,-0.1514300408106949,-0.5367949820760297,1.124547024685016,-1.2861962770849382,1.019458345688429,2.9361343399919777,-2.2320057545210146,2.3,8.63827216398241,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5=CCNCC5,3.040141964598523,-3.05338362260216,-3.579029002492759,1.3638553736614671,3.239580392852463,1.2573524316825806,0.7554408408931458,0.7091623768930294,4.431693232352158,1.157623116661915,1.1539353939176502,-2.611940338293424,-0.17096004213642607,0.4087540578281956,-0.1947034297381288,1.6020287910517372,-2.6607431505393357,0.1798148182928567,1.5996521669185562,-0.6406698330344072,1.4,8.85387196432176,0,1,1,0,0
primary_remove_constant_only,CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,4.1685346082261425,-4.421978705831278,-4.262074668844605,1.8929456270541132,3.9212879578234165,0.212371272858416,-2.196942890806982,0.3243509206371259,0.8879308213037158,3.1796619125949137,2.2759975216718527,0.1241048820962147,0.5579075747853037,-2.3904823663883743,-0.6762104447760239,1.2378452163832574,0.050175291440132,0.6512435178358809,1.712950441097497,-4.048635680389851,1.0,9.0,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2CCCN4CCCCC4,0.2528953334665808,-4.933773882399745,0.45351375664146737,2.764027967693972,5.950010814267116,-1.075570653147401,-3.178306132353477,-0.2870259572264335,0.8000618697022797,3.1565208106732565,2.845934917775889,-0.6808956015516154,0.2835965310915196,0.12765764068548663,-1.706605906579421,1.6986438441287488,-1.7289637742096866,1.960180960712743,2.9825724054310068,-1.7147736500820545,0.7,9.15490195998574,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,5.225396451289761,-6.358810797288623,-4.443501976699854,2.439121133984516,4.88903294970654,0.2514321725502771,-1.5845098749241855,0.19834205585381967,0.6424140709592652,3.2636202924677336,2.0805051333140754,-0.7437222012496492,0.3115333001853221,-0.33496022851520785,-0.6018547774744193,1.6586015437628006,-1.5928026028695736,1.4615982521146331,2.4178894193445095,-1.8937135213276328,1.4,8.85387196432176,0,1,1,0,1
primary_remove_constant_only,CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,5.1069525127062,-4.975734407612236,-4.359862899951226,2.056373494197298,4.325676401251334,-0.2046885701737212,-2.5266550917491006,0.45104606951918474,0.57187112436852,2.375160118384737,2.4330718036449412,-0.34986093022464954,0.6703030905300026,-1.9181846332344612,0.06222860456949921,1.2196716835926804,0.17617454510378244,0.18356045441743574,1.8873695699368904,-3.090946863904067,3.6,8.44369749923271,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)C5CCNCC5,3.1453250931770196,-4.069063934947624,-3.135624893624861,2.6589455517604086,3.9564762890426413,0.9677567766636569,-1.4342937503087188,0.38835933289948743,2.0892930809457986,3.232956059372921,1.541344488614265,-0.7502176048360791,-0.3384253449522516,-0.021558231049301047,-1.5517859997239434,1.4594188052029429,-2.334904147304298,0.5828168559212528,1.7154766970697173,-1.0033602595104496,1.7,8.76955107862173,0,0,1,0,0
primary_remove_constant_only,CCN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,5.1481050090051195,-5.074278244394628,-4.362662747880321,2.0958758056415654,4.15498887811519,-0.042798411244594846,-2.042372831952192,0.3932624580436301,0.6522939932331495,3.1654461005728662,2.413087860271769,0.254514342978171,0.4610192124246311,-2.1444170045773703,-0.6608106251754389,1.2271231195154255,0.07875799497612682,0.8986603067678893,1.7539397919106121,-3.8110898003977725,1.0,9.0,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,3.4833560645332913,-2.7551694644386937,-3.8054482569859425,3.185496788097583,3.643838620537737,0.3320840690099263,-2.2523093746623815,0.9591285189370149,1.7686507460081207,3.177885280756725,2.371741837378452,-0.44397539826883875,-0.22845057514396988,-1.0582271867941782,-1.338242695646966,2.376610753440203,-1.780697051938518,0.7124788115478488,1.73158642643671,-2.0124898354601313,4.4,8.35654732351381,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,3.4257199848368294,-5.25004631929548,-4.448693936109048,2.2077005831708454,4.455399477769956,0.781203713889814,-1.9531052613839435,0.16569131629146902,1.0997372197839368,3.279701982700571,2.040383342366905,-0.9255962046895401,0.4604986542954441,-1.0025098674968411,-0.5389332810551516,1.5682885419578074,-1.5816271211857784,0.7694121579374662,2.431606326835441,-2.535904874630966,155.0,6.80966830182971,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCCNCC5,4.430674290950375,-3.3509433598894165,-3.902094059535061,3.317674124901776,4.052835689627926,-0.00854066654474514,-2.6031885086654474,1.0481678668915335,1.4757151398500101,2.3978527205912936,2.5302317648105674,-0.9365777026834529,-0.09459673508331387,-0.6029470115373273,-0.5959596419473568,2.3289606945774843,-1.6562615607012927,0.24722187236917506,1.9121615795565547,-1.068627210757118,3.6,8.44369749923271,0,1,1,0,1
primary_remove_constant_only,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-4.608115994652324,-11.122602482527764,10.741479647945932,-2.614387012532958,2.4930679048131648,2.1335434319675457,-2.845275899658394,-2.4532864058743975,0.9765437336917466,1.2903089003533523,1.4545464307468103,0.17916301954304106,0.8382562473149585,-1.69209690666174,-3.1355811202141335,-1.2669233371582025,-2.058921656462161,-0.8020250824754857,0.15456932909295246,1.3536136794702724,1.3,8.88605664769316,1,1,1,0,0
primary_remove_constant_only,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,16.762647785356673,-14.069746984598964,9.859741661590734,-3.810791117175029,2.3722460329877166,-2.0416159525804747,-3.668355277576083,-1.395615063566466,-0.043713218719927525,3.1964072994084085,1.535899426629917,1.3649821175080188,0.20338905646609795,1.7893402484492706,-3.421422592721588,-1.712485599318695,0.7637971948971684,4.829490356755693,-0.8767926085912201,2.089215060113705,32.0,7.49485002168009,0,1,0,0,1
primary_remove_constant_only,CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,-3.5724502090484584,-1.1156076962109929,-3.7054250157032054,0.33000088811914907,2.3249987688570237,-2.291112390507446,11.884661079500034,-1.4736451043709065,1.5639995302165275,-3.5724751612553156,-4.155948418342982,-2.775991068906472,0.15841651196973913,1.0086136988514534,-0.20229100358247704,1.2195000397059894,-2.1994126743990834,-0.4927691008912279,2.030542774245014,1.443926078669147,39.0,7.4089353929735,0,0,1,1,0
primary_remove_constant_only,C[C@]12CC[C@H]3[C@@H]([C@H](Sc4ccc(Br)cc4)C(O)c5cc(O)ccc35)[C@@H]1CC[C@@H]2O,5.899699646826896,-11.205007168156984,5.868039595020484,-3.7199449209999673,-0.767010637132626,3.952544010439901,-3.0203124479865697,-2.734929813150828,3.7423349824356125,10.193843218374733,1.5012001443829368,-4.239421900433794,2.9503302582237647,-1.5045371343730738,1.4757373451606877,-1.9194384162066482,3.8024980703131077,0.39954822660994505,2.7710876095036285,-0.19971014977685225,397.0,6.40120949323688,0,1,1,0,0
primary_remove_constant_only,C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,7.7597466523100165,-8.417782576468118,3.5643890914546748,-8.251273633138984,-1.083868613216093,2.2163089865027596,3.415436498882201,-1.8758163912878287,5.655441971419423,2.5876962985761693,1.3140315480889095,-1.8056393464630962,0.9341365078474064,-2.329212735832802,-4.848279490673269,-1.7409290174051375,0.45196029996456716,1.5015134839987407,2.6246130584527565,0.32245377608607484,46.0,7.33724216831843,0,1,1,0,0
primary_remove_constant_only,CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,9.568124091730613,-11.152539235442124,4.116844133713785,-6.484284370063645,-1.514281093733773,1.1032105743033074,2.7194052909887443,-0.9657358890516261,5.098725517407433,2.371867712219435,1.582779798746726,-1.0656743049826078,0.9433842248801854,-3.491106889632789,-2.8358514767066123,-1.949897062907962,1.623078617966548,1.1515361749470747,1.1848892195506933,-0.8835093764217254,94.0,7.0268721464003,0,1,1,0,0
primary_remove_constant_only,CCCCN(C)C(=O)CCCCCCCCCCS[C@H]1[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c4ccc(O)cc4C1=O,16.47173814407631,-13.088246862695119,9.222946542278535,-3.954796838217956,1.3201383948773087,-2.6686332265059547,-4.0109196180453655,-1.134255025274908,-0.024318503735987457,2.7251647847554654,0.878684120285496,1.329020166926091,0.14527869353352504,2.1597662585632342,-3.0580526376832435,-1.6765146628126562,0.7200097204888416,4.942168291972761,-0.8657226493785808,1.748352517893436,33.0,7.48148606012211,0,1,0,0,1
primary_remove_constant_only,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,16.884384813774016,-10.046072782522598,11.521979521942251,-18.784700016441953,-5.426235305385751,-6.3113352605133,-2.513901485743407,0.5354921616147398,-15.338886135173476,10.25863823056627,6.0113353294905565,6.740696421554527,-0.00630190742941836,-4.975089962286172,-1.0092364927237645,-0.7855982838587051,-6.921163479028501,2.05564639927796,7.173199132801886,17.221358691465475,6.0,8.22184874961636,0,1,1,0,0
primary_remove_constant_only,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,14.692498904624669,-16.494291172152593,9.82054187088854,-2.464490413844522,2.116638474484949,-2.8304001396439005,-2.145457177665181,-1.1403829073499188,-0.3443859547294958,2.7749356713765927,1.5005770288611058,1.1310655563183631,0.10283661067368732,1.7242891667885776,-3.196143414411108,-1.473193630634818,0.4677436785866964,4.703329206113853,-0.4085110634061894,3.129308627479263,9.0,8.04575749056067,0,1,1,0,0
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,5.217050263145519,-7.1006380094749,-3.7846669142135156,2.780929535820207,2.8457853034158664,1.0138960186637604,-1.565499255118063,0.6503013957908305,2.2382138112838366,6.114918110204619,2.9296645376250416,-1.3946197123026822,0.37751803882116497,-0.5604785017151657,-1.0826947565760978,0.5192243583100736,-1.4818666131504052,1.5730465279790031,3.1694992449341504,-2.47382053284328,18.0,7.74472749489669,0,1,1,0,1
primary_remove_constant_only,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,4.282542852574648,-3.6426171410368484,-4.581522158043575,2.0929397271837633,3.693589611374642,0.24624120562874305,-3.135769024083042,0.5490573531609749,1.124969125939989,2.959216958500969,2.1190122510350804,-0.31114023235746413,-0.18175434754692213,0.10237989609539357,-0.6958668485894879,0.2141259758582829,-0.9564431438353653,0.28138329376290944,2.9267603993075837,-2.5798969037460724,1.0,9.0,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,6.137343591745271,-7.655361631501434,-4.037156698382009,2.5758771688169695,3.8856814457518456,0.651285171317416,-1.3783357171225508,0.7053496160867933,1.8301644136252126,5.668164010077495,2.7222932743955823,-1.4825306814735553,0.6905559486445071,-1.182024779347184,-0.5976497942727416,1.2489250889254537,-1.259150647786819,1.7893431119851333,3.1719755516174217,-2.1204732989899635,21.0,7.67778070526608,0,1,1,0,1
primary_remove_constant_only,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,6.196906253981464,-7.449767275834246,-3.898867142948549,2.5380674522042206,3.8172117483139423,0.5649719219716732,-1.6070443427779941,0.7403779690150188,1.8982325889340017,5.552581036624295,2.586732971218051,-1.502499951598144,0.6872941415328517,-1.3761920102219347,-0.48554316437393924,1.3503574038850326,-0.9572570093274678,1.6726541460854276,3.0957535969621106,-2.2973711392891767,15.0,7.82390874094432,0,1,1,0,1
primary_remove_constant_only,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,7.875050203035066,-8.167035941443519,-3.6635083900386927,2.3420693266076076,2.707909138683404,0.628505523875592,-1.5468962729116367,-0.06537859019103966,2.6860360624702535,10.091018339817287,2.385430902843039,-4.0554929171141625,2.0311677249954148,-0.7251911814609637,2.8705870667634934,0.8282437401281326,3.107313154380109,2.3374696268924904,4.906118398734876,-1.6790797560047084,4.0,8.39794000867204,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)c(Br)c4,7.8110693880441895,-8.37451402772573,-3.796837244024851,2.3932706281673757,2.7677904290934046,0.7128211817303894,-1.3092767260980194,-0.11229204726124335,2.6345497438378045,10.234837476918447,2.5197836935175,-4.078387279353235,2.0518931386011525,-0.5298974529852386,2.785795648259469,0.7323381494642418,2.8491878702343483,2.4457027916371175,5.022399472601092,-1.4928663921498795,5.0,8.30102999566398,0,1,1,0,1
primary_remove_constant_only,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4,6.886621007459061,-7.824802927940552,-3.531033620331357,2.609213942479426,1.7235392318879812,1.0693601958672285,-1.4852287447179267,-0.17932283100335938,3.0544169252176463,10.732715773745717,2.720414677228174,-4.0289991261606435,1.756861815836553,0.10329382723210784,2.3406011212891076,0.0011991658229460799,2.672391659168112,2.233798025247611,5.049882457684785,-1.8356821895208812,4.0,8.39794000867204,0,1,1,0,1
